,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,grupo_armado_1,descripci_n_grupo_armado,grupo_armado_2,descripci_n_grupo_armado_1,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,capturados,escudo_humano,lesionados_combatientes,militares,polic_as,otras_fuerzas_armadas,agentes_del_estado_sin,total_agentes_del_estado,guerrilleros,paramilitares,grupos_posdesmovilizaci_n,combatientes_sin_informaci,otros_grupos_armados,total_combatientes_de_grupos,total_combatientes,personas_sin_informaci_n,total_civiles,ventaja_militar,total_de_v_ctimas_del_caso,latitud_longitud,grupo_armado_3,descripci_n_grupo_armado_2,otro_hecho_simult_neo,grupo_al_que_pertenecen_los
195,34777,CR048797,1995,8,6,95200,MIRAFLORES,GUAVIARE,ARIARI GUAYABERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,1,1,1,1,0,26,0,0,0,0,28,0,6,0,0,6,14,0,0,0,0,14,20,0,7,FUERZAS ARMADAS ESTATALES,27,"{'type': 'Point', 'coordinates': [-71.95054317, 1.337574043]}",,,,
196,34778,CR021136,1995,10,19,15464,MONGUA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-72.79809049, 5.754242228]}",,,,
197,34779,CR007116,1995,11,29,15464,MONGUA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-72.79809049, 5.754242228]}",,,,
198,34781,CR007125,1995,12,3,70230,CHALAN,SUCRE,MONTES DE MARIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.31269631, 9.545351624]}",,,,
199,34782,,1995,12,5,19455,MIRANDA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,"DISIDENCIA M19 ""JAIME BATEMAN CAYÓN""",0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-76.22886987, 3.253095405]}",,,,
200,34783,CR007118,1996,1,22,73236,DOLORES,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,3,0,1,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-74.89684475, 3.539036003]}",,,,
201,34784,CR003112,1996,3,6,52696,SANTA BARBARA,NARIÑO,ANDEN PACIFICO SUR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-77.97908278, 2.449548194]}",,,,
202,34785,CR048799,1996,3,14,76275,FLORIDA,VALLE DEL CAUCA,SUR DEL VALLE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.23450174, 3.323918106]}",,,,
203,34786,CR039102,1996,4,20,23807,TIERRALTA,CORDOBA,URABA,GUERRILLA,NO IDENTIFICADA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-76.05969659, 8.170378684]}",,,,
204,34787,CR003115,1996,5,28,85325,SAN LUIS DE PALENQUE,CASANARE,LLANOS ORIENTALES,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-71.73292506, 5.420887071]}",GUERRILLA,ELN,,
205,34788,CR003116,1996,7,9,25594,QUETAME,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.86311388, 4.329825602]}",,,,
206,34789,CR003117,1996,7,13,73678,SAN LUIS,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.09837303, 4.298023124]}",,,,
207,34790,CR003118,1996,8,6,50318,GUAMAL,META,PIEDEMONTE LLANERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.77033863, 3.8806386]}",,,,
208,34791,CR003120,1996,8,14,5091,BETANIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.97554408, 5.74474718]}",,,,
209,34792,CR003121,1996,8,29,5543,PEQUE,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.91034556, 7.021017918]}",,,,
210,34793,CR003124,1996,8,30,68147,CAPITANEJO,SANTANDER,PROVINCIA DE GARCIA ROVIRA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-72.69919959, 6.533179982]}",,,,
211,34794,,1996,8,30,25328,GUAYABAL DE SIQUIMA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.46743733, 4.877968134]}",,,,
212,34795,CR003122,1996,8,30,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-76.48537029, 3.016053901]}",,,,
213,34796,CR003125,1996,10,20,15218,COVARACHIA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-72.73897793, 6.50017746]}",,,,
214,34797,CR003126,1997,1,12,19142,CALOTO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.40848704, 3.034070778]}",,,47 - RECLUSOS LIBERADOS,
215,34798,CR003127,1997,1,13,47288,FUNDACION,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,1,0,0,0,1,0,0,1,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,2,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-74.1079065, 10.40157506]}",,,,
216,34799,CR009077,1997,2,6,15223,CUBARA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,4,1,0,0,0,12,0,5,0,0,5,3,0,0,0,0,3,8,0,2,GRUPOS ARMADOS ORGANIZADOS,10,"{'type': 'Point', 'coordinates': [-72.11068776, 7.000092875]}",,,,
217,34800,CR003128,1997,2,7,54720,SARDINATA,NORTE DE SANTANDER,CATATUMBO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.34014448, 8.416749094]}",,,,
218,34801,CR003129,1997,2,9,19137,CALDONO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-76.48444786, 2.798130826]}",,,,
219,34802,CR003130,1997,2,14,70235,GALERAS,SUCRE,MORROSQUILLO Y SABANAS DE SUCRE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,DISIDENCIA ELN,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-75.04942002, 9.159672619]}",,,,
220,34803,CR003131,1997,2,26,15377,LABRANZAGRANDE,BOYACA,ORIENTE DE BOYACA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.57777012, 5.562687048]}",,,,
221,34804,CR003132,1997,3,8,25339,GUTIERREZ,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.0030419, 4.254678867]}",,,,
222,34805,CR003133,1997,3,31,19455,MIRANDA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-76.22886987, 3.253095405]}",GUERRILLA,"DISIDENCIA M19 ""JAIME BATEMAN CAYÓN""",,
223,34806,CR003134,1997,4,4,85015,CHAMEZA,CASANARE,PIEDEMONTE LLANERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-72.87023558, 5.21431175]}",,,,
224,34807,CR003135,1997,5,9,25506,VENECIA,CUNDINAMARCA,SUMAPAZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.47817821, 4.088960943]}",,,,
225,34809,,1997,6,4,19743,SILVIA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,1,"{'type': 'Point', 'coordinates': [-76.37957042, 2.611815645]}",,,,
226,34810,,1997,6,6,52079,BARBACOAS,NARIÑO,ANDEN PACIFICO SUR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,4,0,2,GRUPOS ARMADOS ORGANIZADOS,6,"{'type': 'Point', 'coordinates': [-78.13989493, 1.670345194]}",,,,
227,34811,CR003136,1997,6,30,13744,SIMITI,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,12,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-73.94731196, 7.954176376]}",,,,
228,34812,CR003138,1997,7,10,19517,PAEZ,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.97196451, 2.641366768]}",,,,
229,34813,CR018477,1997,7,21,54003,ABREGO,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.2217344, 8.081784141]}",,,,
230,34814,CR018478,1997,7,24,19548,PIENDAMO - TUNIA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-76.52850592, 2.641987578]}",,,,
231,34815,CR018328,1997,8,1,18860,VALPARAISO,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.70658353, 1.194583032]}",,,,
232,34816,CR018479,1997,8,3,25293,GACHALA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.52016136, 4.693578672]}",,,,
233,34817,CR018480,1997,8,8,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-75.09793439, 4.713605767]}",,,,
234,34818,CR018329,1997,8,20,25120,CABRERA,CUNDINAMARCA,SUMAPAZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,2,0,1,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-74.48418723, 3.98461914]}",,,,
235,34819,CR018481,1997,9,1,86757,SAN MIGUEL,PUTUMAYO,BAJO PUTUMAYO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,20,0,0,0,0,20,24,0,0,FUERZAS ARMADAS ESTATALES,24,"{'type': 'Point', 'coordinates': [-76.91241019, 0.3432722044]}",,,,
236,34820,CR048286,1997,9,7,5885,YALI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-74.84004673, 6.676567272]}",,,,
237,34821,,1997,9,11,15518,PAJARITO,BOYACA,ORIENTE DE BOYACA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,2,0,0,0,0,2,7,0,3,GRUPOS ARMADOS ORGANIZADOS,10,"{'type': 'Point', 'coordinates': [-72.70320992, 5.293665206]}",,,,
238,34822,CR018483,1997,9,13,25580,PULI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-74.71447646, 4.681785104]}",GUERRILLA,FARC,,
239,34823,,1997,10,13,18592,PUERTO RICO,CAQUETA,CAGUAN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.15748874, 1.908935073]}",,,,
240,34824,,1997,10,18,19075,BALBOA,CAUCA,PATIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,1,"{'type': 'Point', 'coordinates': [-77.21589814, 2.040478768]}",,,,
241,34825,CR020737,1997,10,18,73236,DOLORES,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-74.89684475, 3.539036003]}",,,,
242,34826,CR018330,1997,11,17,19824,TOTORO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,2,0,0,0,0,0,0,2,0,2,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-76.40244251, 2.510229193]}",,,,
243,34827,CR018485,1997,11,21,19548,PIENDAMO - TUNIA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-76.52850592, 2.641987578]}",,,,
244,34828,CR018486,1997,12,4,63302,GENOVA,QUINDIO,EJE CAFETERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-75.78981661, 4.207477888]}",,,,
245,34830,CR018331,1997,12,11,68318,GUACA,SANTANDER,PROVINCIA DE GARCIA ROVIRA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,7,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,2,0,1,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-72.85632201, 6.876563452]}",,,,
246,34832,CR018487,1997,12,16,19137,CALDONO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.51863329, 2.785615005]}",,,,
247,34833,CR018488,1998,1,19,15332,GUICAN DE LA SIERRA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC/ELN,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.41176261, 6.462863755]}",,,,
248,34834,CR018489,1998,1,27,15621,RONDON,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.20847397, 5.357400116]}",,,,
249,34835,CR018490,1998,2,11,25299,GAMA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-73.61102894, 4.7633382]}",,,,
250,34836,CR018491,1998,2,16,25491,NOCAIMA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-74.37772796, 5.068933019]}",,,,
251,34837,CR018494,1998,2,22,73226,CUNDAY,TOLIMA,SUMAPAZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-74.71143886, 3.864015396]}",,,,
252,34838,CR018495,1998,3,14,76275,FLORIDA,VALLE DEL CAUCA,SUR DEL VALLE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-76.23450174, 3.323918106]}",,,,
253,35018,CR002083,2002,7,10,41503,OPORAPA,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,NINGUNO,2,"{'type': 'Point', 'coordinates': [-75.99517781, 2.025054002]}",,,,
254,34839,CR018333,1998,3,25,50577,PUERTO LLERAS,META,ARIARI GUAYABERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,3,1,0,0,0,0,1,4,0,2,GRUPOS ARMADOS ORGANIZADOS,6,"{'type': 'Point', 'coordinates': [-73.37374343, 3.269732439]}",,,,
255,34840,CR048767,1998,3,29,52256,EL ROSARIO,NARIÑO,PATIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-77.33456556, 1.742475705]}",,,,
256,34841,CR018496,1998,3,30,50711,VISTAHERMOSA,META,ARIARI GUAYABERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-73.75116676, 3.1257521]}",,,,
257,34843,CR018335,1998,4,13,81220,CRAVO NORTE,ARAUCA,LLANOS ORIENTALES,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC/ELN,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-70.20428555, 6.303912752]}",,,,
258,34844,CR018497,1998,4,30,54599,RAGONVALIA,NORTE DE SANTANDER,SURORIENTE DE NORTE DE SANTANDER,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.47670824, 7.577861416]}",,,,
259,34845,CR018336,1998,5,9,17614,RIOSUCIO,CALDAS,EJE CAFETERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-75.70206971, 5.423680913]}",,,,
260,34846,CR018498,1998,5,20,25086,BELTRAN,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.7418023, 4.802811459]}",,,,
