,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,modalidad,presunto_responsable,descripci_n_presunto,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,otro_hecho_simult_neo,total_de_v_ctimas_del_caso,tipo_de_armas,latitud_longitud,violencia_basada_en_g_nero
84,223435,CR2017223435,1992,9,14,17614,RIOSUCIO,CALDAS,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,1,0,0,1,0,1,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.7020697129, 5.4236809131]}",
85,224424,,1993,3,20,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.599028585, 8.3103369584]}",
86,227790,,1995,2,7,5044,ANZA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,OCULTAMIENTO DE CADÁVER,5,ND,"{'type': 'Point', 'coordinates': [-75.8544415828, 6.3026583592]}",
87,288524,,1965,2,5,68615,RIONEGRO,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.6399894558, 7.6116048582]}",
88,232758,,1997,1,25,5490,NECOCLI,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,1,0,0,0,0,8,OCULTAMIENTO DE CADÁVER,8,ND,"{'type': 'Point', 'coordinates': [-76.7845744975, 8.4261359835]}",
89,237259,CR2017237259,1998,8,9,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,3,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.7643151673, 6.9408005341]}",
90,238207,,1998,10,25,5649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,4,,13,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.9879525625, 6.1879915689]}",
91,238244,CR2017238244,1998,10,30,13670,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,RETÉN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,0,0,4,INTENTO DE OCULTAMIENTO DE CADÁVER,4,ARMA CORTO PUNZANTE - OTRO,"{'type': 'Point', 'coordinates': [-73.924168553, 7.4767206715]}",
92,252594,,2001,7,25,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,5,INTENTO DE OCULTAMIENTO DE CADÁVER,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO - OBJETO CONTUNDENTE,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
93,270385,,2004,3,10,81220,CRAVO NORTE,ARAUCA,LLANOS ORIENTALES,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,12,ND,"{'type': 'Point', 'coordinates': [-70.2042855518, 6.3039127525]}",
94,288320,,1985,10,20,19743,SILVIA,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,QUINTÍN LAME,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.3247073968, 2.7136281654]}",
95,288321,,1988,12,30,19137,CALDONO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,QUINTÍN LAME,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-76.4844478583, 2.7981308256]}",
96,288322,,1996,4,11,19000,SIN INFORMACION,CAUCA,,DESCONOCIDA,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,0,0,4,,4,ND,"{'type': 'Point', 'coordinates': [-72, 4]}",
97,288323,,1996,8,15,68655,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.4990501608, 7.3919119442]}",
98,288325,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.2135300531, 9.6241615276]}",
99,288326,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-73.2792316745, 9.7046061158]}",
100,288327,CR080175,0,0,0,19693,SAN SEBASTIAN,CAUCA,MACIZO COLOMBIANO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-76.7693316013, 1.8383738874]}",
101,288328,,0,0,0,17380,LA DORADA,CALDAS,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.6582056212, 5.4444060982]}",
102,288329,,0,0,0,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-70.7463503062, 7.0773585444]}",
103,288330,,0,0,0,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,10,ND,"{'type': 'Point', 'coordinates': [-74.1908941206, 11.2294335041]}",
104,288331,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-72.7359186314, 8.6395488525]}",
105,288332,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ENGAÑO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-72.7359186314, 8.6395488525]}",
106,288334,,0,0,0,5315,GUADALUPE,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-75.2400185907, 6.8142634554]}",
107,288336,,0,0,0,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.259389309, 10.4604812152]}",
108,288337,,0,0,0,17662,SAMANA,CALDAS,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,OCULTAMIENTO DE CADÁVER,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.9922577601, 5.4130863014]}",
109,288339,,0,0,0,13222,CLEMENCIA,BOLIVAR,CANAL DEL DIQUE,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,OCULTAMIENTO DE CADÁVER,5,ND,"{'type': 'Point', 'coordinates': [-75.3285120131, 10.567541769]}",
110,288340,,0,0,0,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.599028585, 8.3103369584]}",
111,288342,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,18,ND,"{'type': 'Point', 'coordinates': [-72, 4]}",
112,288343,,0,0,0,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,2,0,0,,8,ND,"{'type': 'Point', 'coordinates': [-74.140081844, 10.7630268185]}",
113,288345,CR014006,0,1,21,73067,ATACO,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,1,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.382534257, 3.5906357374]}",
114,288347,,0,11,25,73408,LERIDA,TOLIMA,NORTE DEL TOLIMA,INTERCEPTACIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.910634355, 4.8620253462]}",
115,288349,,1958,0,0,76250,EL DOVIO,VALLE DEL CAUCA,NORTE DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,13,ND,"{'type': 'Point', 'coordinates': [-76.2370841098, 4.510452885]}",
116,288350,,1958,2,0,76122,CAICEDONIA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.8303180522, 4.3346096945]}",
117,288351,,1958,2,6,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,5,,5,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-75.9309405816, 4.2670332735]}",
118,288352,,1958,2,7,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.9309405816, 4.2670332735]}",
119,288353,CR007235,1958,3,2,73483,NATAGAIMA,TOLIMA,SUR DEL TOLIMA,INCURSIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,10,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-75.0934780032, 3.6248585376]}",
120,288354,,1958,4,3,73270,FALAN,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.0140834752, 5.0315596289]}",
121,288355,,1958,6,21,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-75.9309405816, 4.2670332735]}",
122,288356,,1958,6,22,19212,CORINTO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-76.2613141858, 3.1738154571]}",
123,288357,,1958,7,0,73585,PURIFICACION,TOLIMA,SUR DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,14,ND,"{'type': 'Point', 'coordinates': [-74.7722130952, 3.8964913134]}",
124,288358,,1958,7,0,73226,CUNDAY,TOLIMA,SUMAPAZ,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-74.6922272161, 4.059259258]}",
125,288359,,1958,8,0,63130,CALARCA,QUINDIO,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,15,ND,"{'type': 'Point', 'coordinates': [-75.6490883624, 4.515281846]}",
126,288360,,1958,8,9,73024,ALPUJARRA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-74.8846014522, 3.455037257]}",
127,288361,,1958,9,0,5585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-74.5830120144, 6.186024828]}",
128,288362,,1959,1,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.9389423328, 3.931054383]}",
129,288363,CR008516,1959,2,14,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,RUTA,BANDOLERISMO,BANDOLERISMO CONSERVADOR,0,0,0,0,0,0,0,0,0,,14,ND,"{'type': 'Point', 'coordinates': [-75.9309405816, 4.2670332735]}",
130,288364,,1959,3,0,41006,ACEVEDO,HUILA,SUR DEL HUILA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.8885315631, 1.8052632275]}",
131,288365,,1959,3,0,5031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-75.0825242787, 6.9123047264]}",
132,288366,CR041178,1959,3,0,5604,REMEDIOS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,MATERIAL INCENDIARIO,"{'type': 'Point', 'coordinates': [-74.695944258, 7.0260940527]}",
133,288367,,1959,3,15,63130,CALARCA,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-75.6490883624, 4.515281846]}",
134,288368,CR041179,1959,3,19,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.55293293, 2.8915633391]}",
135,288369,,1959,4,7,63401,LA TEBAIDA,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7864601773, 4.4536504158]}",
136,288370,,1959,4,19,63212,CORDOBA,QUINDIO,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,1,,4,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-75.6878663583, 4.3924854487]}",
137,288371,,1959,4,19,5579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,RUTA,BANDOLERISMO,BANDOLERISMO CONSERVADOR,0,0,0,0,0,0,0,0,0,,14,ND,"{'type': 'Point', 'coordinates': [-74.4099455275, 6.4870411404]}",
138,288372,,1959,4,26,73124,CAJAMARCA,TOLIMA,NORTE DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,10,ND,"{'type': 'Point', 'coordinates': [-75.444779389, 4.397336176]}",
139,288373,,1959,5,0,5585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.5830120144, 6.186024828]}",
140,288374,,1959,5,9,73624,ROVIRA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,25,ND,"{'type': 'Point', 'coordinates': [-75.2408682971, 4.2389326854]}",
141,288375,,1959,5,29,5579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.4099455275, 6.4870411404]}",
142,288376,,1959,7,27,19050,ARGELIA,CAUCA,PATIA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,OCULTAMIENTO DE CADÁVER,4,ND,"{'type': 'Point', 'coordinates': [-77.2355895893, 2.4638318696]}",
143,288377,,1959,7,31,47000,SIN INFORMACION,MAGDALENA,,ASALTO,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,1,1,0,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.26175733, 10.24738355]}",
144,288378,,1959,7,31,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.0979343922, 4.7136057674]}",
145,288379,,1959,8,0,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,15,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.9291708546, 4.7179665935]}",
146,288380,,1959,8,5,68255,EL PLAYON,SANTANDER,PROVINCIA DE SOTO,ASALTO,BANDOLERISMO,OTRO,0,0,0,0,0,0,2,0,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.2028779315, 7.4707195926]}",
147,288381,,1959,8,13,63190,CIRCASIA,QUINDIO,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,1,0,0,0,0,1,0,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.636528232, 4.6177920434]}",
148,288382,,1959,10,0,73217,COYAIMA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.1938782966, 3.7980279798]}",
149,288383,,1960,0,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-76.1976996795, 4.0852612385]}",
150,288384,,1960,0,0,73067,ATACO,TOLIMA,SUR DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,1,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.382534257, 3.5906357374]}",
151,288385,CR044163,1960,0,0,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,11,ND,"{'type': 'Point', 'coordinates': [-73.7493839662, 6.2043242312]}",
152,288386,,1960,0,0,5501,OLAYA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.8122987303, 6.6275257382]}",
153,288387,,1960,1,0,5306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.9521575645, 6.6808080163]}",
154,288388,,1960,1,0,5306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.9521575645, 6.6808080163]}",
155,288389,,1960,1,5,66075,BALBOA,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.960221681, 4.9457691953]}",
156,288390,,1960,1,7,76895,ZARZAL,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,12,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.0708493543, 4.392621473]}",
157,288391,,1960,1,23,73283,FRESNO,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.0356271476, 5.153638261]}",
158,288392,,1960,1,24,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,2,0,0,,7,ND,"{'type': 'Point', 'coordinates': [-75.9621155318, 5.0727811385]}",
159,288393,,1960,1,25,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-75.9621155318, 5.0727811385]}",
160,288394,,1960,1,26,73504,ORTEGA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.3176277414, 3.9620962532]}",
161,288395,CR044152,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.4337191172, 2.8884062358]}",
162,288396,,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-75.4337191172, 2.8884062358]}",
163,288397,,1960,4,9,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-76.0603323657, 3.9647265895]}",
164,288398,,1960,4,21,5138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-76.032209943, 6.7594776844]}",
165,288399,CR044155,1960,5,29,76248,EL CERRITO,VALLE DEL CAUCA,SUR DEL VALLE,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,11,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-76.192280801, 3.6650864978]}",
166,288400,,1960,7,21,17867,VICTORIA,CALDAS,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.9111530426, 5.3174202002]}",
167,288401,,1960,7,24,73854,VALLE DE SAN JUAN,TOLIMA,SUR DEL TOLIMA,INTERCEPTACIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-75.1156692342, 4.1974936729]}",
168,288402,CR044156,1960,8,0,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,RETÉN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.1937147765, 4.4396089914]}",
169,288403,,1960,8,5,76020,ALCALA,VALLE DEL CAUCA,NORTE DEL VALLE,INTERCEPTACIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.7798138699, 4.6749895424]}",
170,288404,,1960,8,6,50313,GRANADA,META,ARIARI GUAYABERO,DESCONOCIDA,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,0,,12,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.7057153275, 3.5466947237]}",
171,288405,,1960,8,19,66383,LA CELIA,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.0030756454, 5.0028473013]}",
172,288406,,1960,8,23,76497,OBANDO,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.9746887339, 4.575722705]}",
173,288407,,1960,9,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,GUERRILLA COMUNISTA,0,0,0,0,0,0,0,0,0,,6,ND,"{'type': 'Point', 'coordinates': [-73.875831539, 3.3737278744]}",
174,288408,,1960,9,30,68572,PUENTE NACIONAL,SANTANDER,PROVINCIA DE VELEZ,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,19,0,0,,8,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.6781341024, 5.8779626654]}",
