"","dataset","event","date","latitude","longitude","relcase_tax","victims_tax","clash_tax","govattack_tax","guerrattack_tax","parattack_tax","posdattack_tax","c_digo_dane_de_municipio","year"
"28019","ABforMELTT",27948,2012-11-25,4.4463521737,-69.7955329413,NA,0,1,0,0,0,0,99773,2012
"28020","ABforMELTT",27949,2012-11-25,2.7778373466,-76.3238781841,NA,1,1,0,0,0,0,19364,2012
"28021","ABforMELTT",27950,2012-11-26,4.510452885,-76.2370841098,NA,1,1,0,0,0,0,76250,2012
"28022","ABforMELTT",27951,2012-11-27,6.4493794856,-71.7586108633,NA,0,0,0,1,0,0,81794,2012
"28023","ABforMELTT",27952,2012-11-28,2.7981308256,-76.4844478583,NA,1,1,0,0,0,0,19137,2012
"28024","ABforMELTT",27953,2012-11-28,3.0160539008,-76.4853702902,NA,0,1,0,0,0,0,19698,2012
"28025","ABforMELTT",27954,2012-11-28,5.6921951873,-76.6259693555,NA,0,1,0,0,0,0,27001,2012
"28026","ABforMELTT",27955,2012-11-29,8.510578756,-73.4466871194,NA,0,1,0,0,0,0,54245,2012
"28027","ABforMELTT",27956,2012-11-29,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2012
"28028","ABforMELTT",27957,2012-11-30,8.510578756,-73.4466871194,NA,0,0,0,1,0,0,54245,2012
"28029","ABforMELTT",27958,2012-11-30,3.383924761,-74.0436808546,NA,2,1,0,0,0,0,50330,2012
"28030","ABforMELTT",27959,2012-11-30,7.5975217942,-74.799097289,NA,1,0,1,0,0,0,5250,2012
"28031","ABforMELTT",27960,2012-11-30,4.0852612385,-76.1976996795,NA,1,0,0,0,0,0,76834,2012
"28032","ABforMELTT",27961,2012-11-30,3.3239181063,-76.2345017444,NA,0,0,0,1,0,0,76275,2012
"28033","ABforMELTT",27962,2012-11-30,1.9345162138,-77.306213783,NA,0,1,0,0,0,0,52405,2012
"28034","ABforMELTT",27963,2012-11-30,7.649756,-77.470033,NA,1,1,0,0,0,0,77003,2012
"28035","ABforMELTT",27964,2012-12-01,0.3432722044,-76.9124101937,NA,0,1,0,0,0,0,86757,2012
"28036","ABforMELTT",1470,2012-12-02,3.0340707783,-76.4084870416,"CR019750",0,1,0,0,0,0,19142,2012
"28037","ABforMELTT",27965,2012-12-02,3.1257520996,-73.7511667597,NA,1,0,1,0,0,0,50711,2012
"28038","ABforMELTT",27966,2012-12-02,4.6501730303,-74.1073590032,NA,0,0,0,0,0,0,11001,2012
"28039","ABforMELTT",27967,2012-12-02,3.4198274085,-76.2418202275,NA,0,0,0,0,0,0,76563,2012
"28040","ABforMELTT",27968,2012-12-02,1.2129314582,-77.9954448723,NA,20,0,1,0,0,0,52612,2012
"28041","ABforMELTT",27969,2012-12-03,7.5975217942,-74.799097289,NA,2,0,1,0,0,0,5250,2012
"28042","ABforMELTT",27970,2012-12-03,3.0340707783,-76.4084870416,NA,0,1,0,0,0,0,19142,2012
"28043","ABforMELTT",27971,2012-12-04,7.0269814147,-71.426751178,NA,0,0,0,1,0,0,81065,2012
"28044","ABforMELTT",27972,2012-12-04,8.510578756,-73.4466871194,NA,0,0,0,0,0,0,54245,2012
"28045","ABforMELTT",27973,2012-12-04,8.6886509639,-73.666354865,NA,1,1,0,0,0,0,20550,2012
"28046","ABforMELTT",27974,2012-12-04,7.4366315522,-77.1131095942,NA,0,0,0,0,0,0,27615,2012
"28047","ABforMELTT",27975,2012-12-04,2.2567549087,-77.2494502806,NA,0,1,0,0,0,0,19050,2012
"28048","ABforMELTT",27976,2012-12-06,8.4363773379,-73.2874092881,NA,0,1,0,0,0,0,54800,2012
"28049","ABforMELTT",27977,2012-12-06,6.9123047264,-75.0825242787,NA,1,1,0,0,0,0,5031,2012
"28050","ABforMELTT",27978,2012-12-06,4.0852612385,-76.1976996795,NA,1,0,0,0,0,0,76834,2012
"28051","ABforMELTT",27979,2012-12-06,3.1738154571,-76.2613141858,NA,1,0,0,1,0,0,19212,2012
"28052","ABforMELTT",27980,2012-12-06,7.0003219398,-76.2629766474,NA,0,1,0,0,0,0,5234,2012
"28053","ABforMELTT",27981,2012-12-06,0.4239040926,-76.905968795,NA,0,1,0,0,0,0,86865,2012
"28054","ABforMELTT",27982,2012-12-07,7.5783154508,-75.3523574868,NA,0,1,0,0,0,0,5120,2012
"28055","ABforMELTT",27983,2012-12-07,7.5801208146,-75.4014059617,NA,0,1,0,0,0,0,5790,2012
"28056","ABforMELTT",27984,2012-12-08,7.8888348148,-75.6717997497,NA,0,1,0,0,0,0,23580,2012
"28057","ABforMELTT",27985,2012-12-09,8.510578756,-73.4466871194,NA,0,0,0,1,0,0,54245,2012
"28058","ABforMELTT",27986,2012-12-09,7.1810307944,-75.3572370967,NA,0,1,0,0,0,0,5887,2012
"28059","ABforMELTT",27987,2012-12-09,3.0340707783,-76.4084870416,NA,0,1,0,0,0,0,19142,2012
"28060","ABforMELTT",27988,2012-12-10,3.1200903844,-76.3099414497,NA,0,1,0,0,0,0,19142,2012
"28061","ABforMELTT",27989,2012-12-11,8.678263671,-73.0317596981,NA,0,0,0,1,0,0,54250,2012
"28062","ABforMELTT",27990,2012-12-11,6.9123047264,-75.0825242787,NA,0,0,0,1,0,0,5031,2012
"28063","ABforMELTT",27991,2012-12-11,0.8277342414,-77.6464007453,NA,0,0,0,1,0,0,52356,2012
"28064","ABforMELTT",27992,2012-12-12,8.4703689333,-73.3372084478,NA,0,0,0,1,0,0,54206,2012
"28065","ABforMELTT",27993,2012-12-12,11.2474623606,-73.8361616099,NA,0,1,0,0,0,0,47001,2012
"28066","ABforMELTT",27994,2012-12-12,4.7587550976,-75.9422640436,NA,1,0,0,0,0,0,76147,2012
"28067","ABforMELTT",27995,2012-12-12,3.1876956799,-76.6320219889,NA,0,1,0,0,0,0,76364,2012
"28068","ABforMELTT",2454,2012-12-13,7.0269814147,-71.426751178,"CR048190",0,1,0,0,0,0,81065,2012
"28069","ABforMELTT",27996,2012-12-13,6.4493794856,-71.7586108633,NA,0,0,0,1,0,0,81794,2012
"28070","ABforMELTT",27997,2012-12-13,3.0340707783,-76.4084870416,NA,0,1,0,0,0,0,19142,2012
"28071","ABforMELTT",27998,2012-12-13,4.9560970088,-76.6071181355,NA,1,1,0,0,0,0,27491,2012
"28072","ABforMELTT",27999,2012-12-13,3.1876956799,-76.6320219889,NA,0,1,0,0,0,0,76364,2012
"28073","ABforMELTT",28000,2012-12-13,3.1858829875,-76.6734075682,NA,0,1,0,0,0,0,76364,2012
"28074","ABforMELTT",28001,2012-12-14,6.4493794856,-71.7586108633,NA,0,0,0,1,0,0,81794,2012
"28075","ABforMELTT",28002,2012-12-14,8.3217145622,-73.1459753507,NA,0,1,0,0,0,0,54344,2012
"28076","ABforMELTT",28003,2012-12-14,4.9560970088,-76.6071181355,NA,0,1,0,0,0,0,27491,2012
"28077","ABforMELTT",28004,2012-12-14,6.9776918531,-76.8174580606,NA,0,0,0,0,0,0,5475,2012
"28078","ABforMELTT",28005,2012-12-14,4.9546266721,-77.3654099858,NA,0,1,0,0,0,0,27077,2012
"28079","ABforMELTT",28006,2012-12-15,3.5259198448,-74.0240219993,NA,0,1,0,0,0,0,50400,2012
"28080","ABforMELTT",28007,2012-12-16,0.4866916597,-75.0353465762,NA,2,1,0,0,0,0,18756,2012
"28081","ABforMELTT",28008,2012-12-17,8.3217145622,-73.1459753507,NA,0,1,0,0,0,0,54344,2012
"28082","ABforMELTT",28009,2012-12-17,3.7230683757,-75.4807430536,NA,0,0,0,0,0,0,73168,2012
"28083","ABforMELTT",28010,2012-12-17,3.2622757602,-76.5424587285,NA,0,1,0,0,0,0,76364,2012
"28084","ABforMELTT",28011,2012-12-18,8.0820136662,-72.8007583831,NA,1,1,0,0,0,0,54720,2012
"28085","ABforMELTT",28012,2012-12-18,3.383924761,-74.0436808546,NA,0,0,0,1,0,0,50330,2012
"28086","ABforMELTT",28013,2012-12-18,0.5050467219,-76.4972728472,NA,0,0,0,0,0,0,86568,2012
"28087","ABforMELTT",28014,2012-12-18,3.6573084845,-76.6888710079,NA,0,1,0,0,0,0,76233,2012
"28088","ABforMELTT",28015,2012-12-19,3.2396529967,-74.3515453533,NA,1,0,1,0,0,0,50370,2012
"28089","ABforMELTT",28016,2012-12-19,1.5703732827,-75.3261234569,NA,0,1,0,0,0,0,18256,2012
"28090","ABforMELTT",28017,2012-12-19,3.0340707783,-76.4084870416,NA,1,0,0,0,0,0,19142,2012
"28091","ABforMELTT",28018,2012-12-20,8.2126271065,-73.2386486736,NA,0,1,0,0,0,0,54398,2012
"28092","ABforMELTT",28019,2012-12-20,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2012
"28093","ABforMELTT",28020,2012-12-20,1.5703732827,-75.3261234569,NA,0,1,0,0,0,0,18256,2012
"28094","ABforMELTT",28021,2012-12-20,0.1330935152,-75.8502145309,NA,1,1,0,0,0,0,86573,2012
"28095","ABforMELTT",28022,2012-12-20,4.9560970088,-76.6071181355,NA,1,1,0,0,0,0,27491,2012
"28096","ABforMELTT",28023,2012-12-20,5.1539464955,-76.6851803224,NA,2,0,1,0,0,0,27361,2012
"28097","ABforMELTT",1471,2012-12-22,3.1738154571,-76.2613141858,"CR019751",0,1,0,0,0,0,19212,2012
"28098","ABforMELTT",28024,2012-12-22,8.3217145622,-73.1459753507,NA,0,1,0,0,0,0,54344,2012
"28099","ABforMELTT",28025,2012-12-22,3.5390360027,-74.8968447533,NA,0,1,0,0,0,0,73236,2012
"28100","ABforMELTT",28026,2012-12-22,1.5703732827,-75.3261234569,NA,0,0,0,1,0,0,18256,2012
"28101","ABforMELTT",28027,2012-12-22,3.138,-76.701,NA,0,1,0,0,0,0,76364,2012
"28102","ABforMELTT",28028,2012-12-23,8.4001518896,-73.2060526939,NA,1,1,0,0,0,0,54670,2012
"28103","ABforMELTT",28029,2012-12-23,3.5638340194,-73.7940127553,NA,0,1,0,0,0,0,50251,2012
"28104","ABforMELTT",28030,2012-12-23,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,2012
"28105","ABforMELTT",28031,2012-12-23,1.2798978961,-75.2055773595,NA,1,1,0,0,0,0,18410,2012
"28106","ABforMELTT",28032,2012-12-23,7.1148829474,-75.5481302168,NA,0,1,0,0,0,0,5107,2012
"28107","ABforMELTT",28033,2012-12-23,1.1945830321,-75.7065835254,NA,0,1,0,0,0,0,18860,2012
"28108","ABforMELTT",28034,2012-12-25,8.576771365,-73.0948459237,NA,0,0,0,1,0,0,54250,2012
"28109","ABforMELTT",28035,2012-12-25,3.5298632299,-75.6443876655,NA,0,1,0,0,0,0,73616,2012
"28110","ABforMELTT",28036,2012-12-25,7.8834174058,-76.6259606537,NA,0,1,0,0,0,0,5045,2012
"28111","ABforMELTT",28037,2012-12-26,8.510578756,-73.4466871194,NA,0,1,0,0,0,0,54245,2012
"28112","ABforMELTT",28038,2012-12-26,1.2219859189,-77.6770222383,NA,0,1,0,0,0,0,52699,2012
"28113","ABforMELTT",28039,2012-12-27,8.3217145622,-73.1459753507,NA,0,1,0,0,0,0,54344,2012
"28114","ABforMELTT",28040,2012-12-27,8.2763067713,-73.8681404847,NA,0,1,0,0,0,0,13473,2012
"28115","ABforMELTT",28041,2012-12-27,7.8888348148,-75.6717997497,NA,0,1,0,0,0,0,23580,2012
"28116","ABforMELTT",28042,2012-12-27,6.9776918531,-76.8174580606,NA,0,0,0,0,0,0,5475,2012
"28117","ABforMELTT",28043,2012-12-28,8.510578756,-73.4466871194,NA,0,1,0,0,0,0,54245,2012
"28118","ABforMELTT",28044,2012-12-28,2.1782142699,-73.7870688164,NA,0,1,0,0,0,0,50350,2012
"28119","ABforMELTT",28045,2012-12-28,3.5259198448,-74.0240219993,NA,1,1,0,0,0,0,50400,2012
"28120","ABforMELTT",28046,2012-12-28,7.8888348148,-75.6717997497,NA,0,1,0,0,0,0,23580,2012
"28121","ABforMELTT",28047,2012-12-29,2.1782142699,-73.7870688164,NA,0,1,0,0,0,0,50350,2012
"28122","ABforMELTT",28048,2012-12-29,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2012
"28123","ABforMELTT",28049,2012-12-29,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2012
"28124","ABforMELTT",28050,2012-12-30,2.6413667676,-75.9719645112,NA,2,1,0,0,0,0,19517,2012
"28125","ABforMELTT",28051,2012-12-31,6.702032125,-75.504557037,NA,14,0,1,0,0,0,5000,2012
"28126","ABforMELTT",28052,2012-12-31,2.6413667676,-75.9719645112,NA,12,1,0,0,0,0,19517,2012
"28127","ABforMELTT",28053,2012-12-31,2.5729183657,-77.8880334723,NA,0,0,0,1,0,0,19318,2012
"28128","APforMELTT",181,2012-12-31,2.256754909,-77.24945028,"CR011032",0,0,0,1,0,0,19050,2012
"28129","ABforMELTT",28054,2013-01-01,2.6413667676,-75.9719645112,NA,0,0,0,0,0,0,19517,2013
"28130","ABforMELTT",28055,2013-01-02,6.4493794856,-71.7586108633,NA,0,1,0,0,0,0,81794,2013
"28131","ABforMELTT",28056,2013-01-02,8.510578756,-73.4466871194,NA,0,1,0,0,0,0,54245,2013
"28132","ABforMELTT",28057,2013-01-02,7.6663004388,-76.6812163995,NA,15,0,1,0,0,0,5172,2013
"28133","ABforMELTT",28058,2013-01-02,0.4239040926,-76.905968795,NA,0,0,0,0,0,0,86865,2013
"28134","ABforMELTT",28059,2013-01-02,6.2222454605,-77.4027503497,NA,0,1,0,0,0,0,27075,2013
"28135","ABforMELTT",3041,2013-01-03,2.9597015369,-76.6934471137,"CR201731681",0,1,0,0,0,0,19780,2013
"28136","ABforMELTT",28060,2013-01-04,2.5664283992,-72.6389862155,NA,1,1,0,0,0,0,95001,2013
"28137","ABforMELTT",28061,2013-01-04,2.1197861313,-74.7673405755,NA,0,1,0,0,0,0,18753,2013
"28138","ABforMELTT",28062,2013-01-04,0.6989775253,-75.2537043144,NA,0,1,0,0,0,0,18756,2013
"28139","ABforMELTT",28063,2013-01-04,2.2567549087,-77.2494502806,NA,0,1,0,0,0,0,19050,2013
"28140","ABforMELTT",28064,2013-01-05,8.4363773379,-73.2874092881,NA,0,1,0,0,0,0,54800,2013
"28141","ABforMELTT",28065,2013-01-05,7.17162903,-75.7646731654,NA,0,1,0,0,0,0,5361,2013
"28142","ABforMELTT",28066,2013-01-06,2.5664283992,-72.6389862155,NA,2,1,0,0,0,0,95001,2013
"28143","ABforMELTT",28067,2013-01-06,3.1738154571,-76.2613141858,NA,0,0,0,0,0,0,19212,2013
"28144","ABforMELTT",28068,2013-01-07,8.1818610636,-73.3122786022,NA,1,0,0,0,0,1,54498,2013
"28145","ABforMELTT",28069,2013-01-07,0.4239040926,-76.905968795,NA,0,1,0,0,0,0,86865,2013
"28146","ABforMELTT",28070,2013-01-07,4.2567667056,-77.3598378367,NA,0,1,0,0,0,0,27250,2013
"28147","ABforMELTT",28071,2013-01-08,6.9123047264,-75.0825242787,NA,1,1,0,0,0,0,5031,2013
"28148","ABforMELTT",28072,2013-01-08,1.6977447677,-78.2456625248,NA,0,1,0,0,0,0,52621,2013
"28149","ABforMELTT",28073,2013-01-09,2.8964391368,-72.1356448727,NA,0,1,0,0,0,0,50325,2013
"28150","ABforMELTT",28074,2013-01-09,8.4703689333,-73.3372084478,NA,1,0,0,1,0,0,54206,2013
"28151","ABforMELTT",2336,2013-01-10,2.7774137021,-77.6675652428,"CR047797",0,0,0,1,0,0,19809,2013
"28152","ABforMELTT",28075,2013-01-10,7.3100318276,-72.4851073184,NA,1,0,0,1,0,0,54820,2013
"28153","ABforMELTT",28076,2013-01-10,8.4363773379,-73.2874092881,NA,0,1,0,0,0,0,54800,2013
"28154","ABforMELTT",28077,2013-01-10,6.9638723516,-75.4188331376,NA,1,1,0,0,0,0,5887,2013
"28155","ABforMELTT",28078,2013-01-10,3.5298632299,-75.6443876655,NA,0,1,0,0,0,0,73616,2013
"28156","ABforMELTT",28079,2013-01-10,3.8758024367,-77.0117402003,NA,0,0,1,0,0,0,76109,2013
"28157","ABforMELTT",28080,2013-01-10,6.2222454605,-77.4027503497,NA,0,1,0,0,0,0,27075,2013
"28158","ABforMELTT",1472,2013-01-11,7.1584029659,-76.9707169669,"CR019752",0,0,0,0,0,0,27150,2013
"28159","ABforMELTT",1473,2013-01-11,7.3100318276,-72.4851073184,"CR019753",0,1,0,0,0,0,54820,2013
"28160","ABforMELTT",28081,2013-01-12,4.4396089914,-75.1937147765,NA,0,1,0,0,0,0,73001,2013
"28161","ABforMELTT",28082,2013-01-13,2.1197861313,-74.7673405755,NA,0,1,0,0,0,0,18753,2013
"28162","ABforMELTT",28083,2013-01-13,2.9597015369,-76.6934471137,NA,0,1,0,0,0,0,19780,2013
"28163","ABforMELTT",28084,2013-01-14,4.2789039257,-77.4865533801,NA,0,1,0,0,0,0,27250,2013
"28164","ABforMELTT",28085,2013-01-15,6.9538595698,-71.8723334257,NA,0,0,0,1,0,0,81736,2013
"28165","ABforMELTT",28086,2013-01-15,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,2013
"28166","ABforMELTT",28087,2013-01-15,0.6989775253,-75.2537043144,NA,0,1,0,0,0,0,18756,2013
"28167","ABforMELTT",2496,2013-01-16,5.2936652064,-72.7032099199,"CR048328",1,1,0,0,0,0,15518,2013
"28168","ABforMELTT",28088,2013-01-16,3.383924761,-74.0436808546,NA,1,1,0,0,0,0,50330,2013
"28169","ABforMELTT",28089,2013-01-16,1.0134538532,-75.356161664,NA,0,1,0,0,0,0,18460,2013
"28170","ABforMELTT",28090,2013-01-16,6.9776918531,-76.8174580606,NA,0,0,0,0,0,0,5475,2013
"28171","ABforMELTT",2497,2013-01-17,4.9560970088,-76.6071181355,"CR048329",2,1,0,0,0,0,27491,2013
"28172","ABforMELTT",28091,2013-01-17,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2013
"28173","ABforMELTT",28092,2013-01-17,4.9560970088,-76.6071181355,NA,0,1,0,0,0,0,27491,2013
"28174","ABforMELTT",28093,2013-01-18,10.9586667142,-72.7935756661,NA,0,1,0,0,0,0,44078,2013
"28175","ABforMELTT",28094,2013-01-18,2.6996390419,-74.8817768462,NA,0,1,0,0,0,0,18753,2013
"28176","ABforMELTT",1474,2013-01-19,7.4366315522,-77.1131095942,"CR019754",0,1,0,0,0,0,27615,2013
"28177","ABforMELTT",28095,2013-01-19,2.2567549087,-77.2494502806,NA,0,1,0,0,0,0,19050,2013
"28178","ABforMELTT",28096,2013-01-19,1.6982570962,-77.5412972611,NA,0,1,0,0,0,0,52233,2013
"28179","ABforMELTT",28097,2013-01-19,1.3913381123,-78.5193241442,NA,0,0,0,1,0,0,52835,2013
"28180","ABforMELTT",1475,2013-01-20,10.884300668,-72.84666224,"CR019755",0,1,0,0,0,0,44279,2013
"28181","ABforMELTT",2337,2013-01-20,3.0340707783,-76.4084870416,"CR047798",0,0,0,1,0,0,19142,2013
"28182","ABforMELTT",2485,2013-01-20,0.4683982046,-76.9803490163,"CR048275",0,1,0,0,0,0,86865,2013
"28183","ABforMELTT",28098,2013-01-20,10.9586667142,-72.7935756661,NA,0,1,0,0,0,0,44078,2013
"28184","ABforMELTT",28099,2013-01-20,10.884300668,-72.84666224,NA,0,1,0,0,0,0,44279,2013
"28185","ABforMELTT",28100,2013-01-20,8.3217145622,-73.1459753507,NA,0,0,0,1,0,0,54344,2013
"28186","ABforMELTT",28101,2013-01-20,8.4703689333,-73.3372084478,NA,0,1,0,0,0,0,54206,2013
"28187","ABforMELTT",28102,2013-01-20,-0.1918728487,-74.782471025,NA,0,1,0,0,0,0,86573,2013
"28188","ABforMELTT",28103,2013-01-20,1.4791726347,-75.4364077628,NA,0,1,0,0,0,0,18410,2013
"28189","ABforMELTT",28104,2013-01-20,5.4105549598,-76.4152929877,NA,1,0,1,0,0,0,27073,2013
"28190","ABforMELTT",28105,2013-01-20,1.6977447677,-78.2456625248,NA,0,1,0,0,0,0,52621,2013
"28191","ABforMELTT",28106,2013-01-20,1.8071172501,-78.7638541478,NA,0,0,0,1,0,0,52835,2013
"28192","ABforMELTT",1476,2013-01-21,10.9586667142,-72.7935756661,"CR019756",0,1,0,0,0,0,44078,2013
"28193","ABforMELTT",1477,2013-01-21,7.17162903,-75.7646731654,"CR019757",1,0,0,1,0,0,5361,2013
"28194","ABforMELTT",28107,2013-01-21,7.0326278207,-71.6973709647,NA,0,0,0,1,0,0,81736,2013
"28195","ABforMELTT",28108,2013-01-21,8.576771365,-73.0948459237,NA,0,1,0,0,0,0,54250,2013
"28196","ABforMELTT",28109,2013-01-21,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2013
"28197","ABforMELTT",28110,2013-01-21,1.6798724759,-75.2835628711,NA,0,1,0,0,0,0,18247,2013
"28198","ABforMELTT",28111,2013-01-21,1.4791726347,-75.4364077628,NA,0,1,0,0,0,0,18410,2013
"28199","ABforMELTT",28112,2013-01-21,3.5298632299,-75.6443876655,NA,0,0,0,1,0,0,73616,2013
"28200","ABforMELTT",28113,2013-01-21,7.4366315522,-77.1131095942,NA,0,0,0,0,0,0,27615,2013
"28201","ABforMELTT",1478,2013-01-22,5.2219121036,-76.0306681462,"CR019758",0,1,0,0,0,0,66572,2013
"28202","ABforMELTT",1479,2013-01-22,1.3351349549,-74.8471983686,"CR019759",0,1,0,0,0,0,18150,2013
"28203","ABforMELTT",2338,2013-01-22,7.8838030684,-76.5624447274,"CR047799",0,0,0,1,0,0,5045,2013
"28204","ABforMELTT",28114,2013-01-22,7.0269814147,-71.426751178,NA,0,1,0,0,0,0,81065,2013
"28205","ABforMELTT",28115,2013-01-22,5.3544847484,-76.2041011761,NA,0,1,0,0,0,0,27787,2013
"28206","ABforMELTT",1480,2013-01-23,2.9597015369,-76.6934471137,"CR019760",0,1,0,0,0,0,19780,2013
"28207","ABforMELTT",1481,2013-01-23,2.9873390308,-76.7846437237,"CR019760",0,0,0,0,0,0,19780,2013
"28208","ABforMELTT",2339,2013-01-23,3.8758024367,-77.0117402003,"CR047800",0,0,0,1,0,0,76109,2013
"28209","ABforMELTT",28116,2013-01-23,2.1782142699,-73.7870688164,NA,0,1,0,0,0,0,50350,2013
"28210","ABforMELTT",28117,2013-01-23,2.1197861313,-74.7673405755,NA,0,0,0,1,0,0,18753,2013
"28211","ABforMELTT",28118,2013-01-23,3.3769771286,-74.8028131807,NA,0,1,0,0,0,0,41206,2013
"28212","ABforMELTT",28119,2013-01-23,3.1531985415,-75.0542702546,NA,0,1,0,0,0,0,41078,2013
"28213","ABforMELTT",28120,2013-01-23,5.2970590607,-75.8828604706,NA,0,1,0,0,0,0,66456,2013
"28214","ABforMELTT",28121,2013-01-23,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2013
"28215","ABforMELTT",28122,2013-01-23,2.9597015369,-76.6934471137,NA,0,1,0,0,0,0,19780,2013
"28216","ABforMELTT",28123,2013-01-23,2.3310342216,-77.2352815445,NA,0,0,0,0,0,0,19050,2013
"28217","ABforMELTT",28124,2013-01-23,2.4638318696,-77.2355895893,NA,0,0,0,0,0,0,19050,2013
"28218","APforMELTT",180,2013-01-23,2.256754909,-77.24945028,"CR011026",0,0,0,1,0,0,19050,2013
"28219","ABforMELTT",649,2013-01-24,7.0269814147,-71.426751178,"CR011028",0,0,0,1,0,0,81065,2013
"28220","ABforMELTT",28125,2013-01-24,3.8244878519,-70.5885389391,NA,0,0,0,0,0,0,99773,2013
"28221","ABforMELTT",28126,2013-01-24,7.17162903,-75.7646731654,NA,0,1,0,0,0,0,5361,2013
"28222","ABforMELTT",28127,2013-01-24,2.7774137021,-77.6675652428,NA,0,1,0,0,0,0,19809,2013
"28223","ABforMELTT",28128,2013-01-25,7.0269814147,-71.426751178,NA,0,1,0,0,0,0,81065,2013
"28224","ABforMELTT",28129,2013-01-25,2.1782142699,-73.7870688164,NA,0,1,0,0,0,0,50350,2013
"28225","ABforMELTT",28130,2013-01-25,3.5259198448,-74.0240219993,NA,0,1,0,0,0,0,50400,2013
"28226","ABforMELTT",28131,2013-01-25,3.2396529967,-74.3515453533,NA,0,1,0,0,0,0,50370,2013
"28227","ABforMELTT",28132,2013-01-25,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2013
"28228","ABforMELTT",28133,2013-01-25,4.4366727615,-75.4354852634,NA,0,0,0,1,0,0,73124,2013
"28229","ABforMELTT",28134,2013-01-25,7.0003219398,-76.2629766474,NA,0,0,0,0,0,0,5234,2013
"28230","ABforMELTT",28135,2013-01-25,2.2567549087,-77.2494502806,NA,0,1,0,0,0,0,19050,2013
"28231","ABforMELTT",28136,2013-01-25,0.8277342414,-77.6464007453,NA,0,1,0,0,0,0,52356,2013
"28232","ABforMELTT",28137,2013-01-26,1.0134538532,-75.356161664,NA,0,1,0,0,0,0,18460,2013
"28233","ABforMELTT",28138,2013-01-26,2.4638318696,-77.2355895893,NA,0,0,0,0,0,0,19050,2013
"28234","ABforMELTT",28139,2013-01-26,2.5729183657,-77.8880334723,NA,0,0,0,0,0,0,19318,2013
"28235","ABforMELTT",28140,2013-01-27,7.0269814147,-71.426751178,NA,0,1,0,0,0,0,81065,2013
"28236","ABforMELTT",28141,2013-01-27,2.8960926487,-71.7520508899,NA,0,1,0,0,0,0,50325,2013
"28237","ABforMELTT",28142,2013-01-27,6.4493794856,-71.7586108633,NA,1,0,1,0,0,0,81794,2013
"28238","ABforMELTT",28143,2013-01-27,2.620363237,-72.3290638494,NA,0,1,0,0,0,0,95001,2013
"28239","ABforMELTT",28144,2013-01-27,2.1782142699,-73.7870688164,NA,0,1,0,0,0,0,50350,2013
"28240","ABforMELTT",28145,2013-01-27,3.5259198448,-74.0240219993,NA,0,1,0,0,0,0,50400,2013
"28241","ABforMELTT",28146,2013-01-27,2.1197861313,-74.7673405755,NA,0,1,0,0,0,0,18753,2013
"28242","ABforMELTT",28147,2013-01-27,1.5703732827,-75.3261234569,NA,0,1,0,0,0,0,18256,2013
"28243","ABforMELTT",28148,2013-01-27,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2013
"28244","ABforMELTT",28149,2013-01-27,2.7778373466,-76.3238781841,NA,0,0,0,0,0,0,19364,2013
"28245","ABforMELTT",28150,2013-01-27,0.5050467219,-76.4972728472,NA,0,1,0,0,0,0,86568,2013
"28246","ABforMELTT",28151,2013-01-27,2.2567549087,-77.2494502806,NA,0,0,0,0,0,0,19050,2013
"28247","ABforMELTT",28152,2013-01-27,2.7774137021,-77.6675652428,NA,0,0,0,0,0,0,19809,2013
"28248","ABforMELTT",28153,2013-01-27,2.7774137021,-77.6675652428,NA,0,0,0,1,0,0,19809,2013
"28249","ABforMELTT",2498,2013-01-28,2.3982121907,-78.1903920526,"CR048330",0,0,1,0,0,0,52390,2013
"28250","ABforMELTT",28154,2013-01-28,7.0269814147,-71.426751178,NA,0,0,0,0,0,0,81065,2013
"28251","ABforMELTT",28155,2013-01-28,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2013
"28252","ABforMELTT",28156,2013-01-28,0.9629224385,-76.4085215423,NA,0,1,0,0,0,0,86571,2013
"28253","ABforMELTT",28157,2013-01-28,6.1691195592,-76.7008237713,NA,0,1,0,0,0,0,5873,2013
"28254","ABforMELTT",28158,2013-01-28,0.4239040926,-76.905968795,NA,0,1,0,0,0,0,86865,2013
"28255","ABforMELTT",2499,2013-01-29,1.3457603343,-75.1083601265,"CR048331",1,0,1,0,0,0,18256,2013
"28256","ABforMELTT",2511,2013-01-29,3.5259198448,-74.0240219993,"CR048343",0,1,0,0,0,0,50400,2013
"28257","ABforMELTT",28159,2013-01-29,7.0269814147,-71.426751178,NA,0,1,0,0,0,0,81065,2013
