"yy_hecho","muni_code_hecho","p_str","observed"
"1998","20614","GUE-FARC",1
"1998","20614",NA,1
"1998","20621","GUE-ELN",6
"1998","20710","GUE-ELN",3
"1998","20710","GUE-FARC",1
"1998","20710","GUE-OTRO",4
"1998","20710","PARA",2
"1998","20710",NA,3
"1998","20750","GUE-ELN",2
"1998","20750","GUE-FARC",4
"1998","20750","PARA",1
"1998","20750",NA,1
"1998","23001","GUE-FARC",1
"1998","23001","PARA",1
"1998","23001",NA,1
"1998","23068","PARA",1
"1998","23068",NA,1
"1998","23079","PARA",1
"1998","23079",NA,1
"1998","23162","PARA",1
"1998","23162",NA,1
"1998","23168","PARA",1
"1998","23182","PARA",1
"1998","23189",NA,1
"1998","23417","PARA",1
"1998","23417",NA,1
"1998","23419","PARA",1
"1998","23464","PARA",1
"1998","23464",NA,1
"1998","23466","PARA",1
"1998","23466",NA,1
"1998","23500","PARA",1
"1998","23555","PARA",1
"1998","23570","PARA",1
"1998","23580","PARA",1
"1998","23580",NA,1
"1998","23586","PARA",1
"1998","23660","PARA",1
"1998","23670","PARA",1
"1998","23670",NA,1
"1998","23672","PARA",1
"1998","23672",NA,1
"1998","23686",NA,1
"1998","23807","GUE-FARC",1
"1998","23807","PARA",5
"1998","23807","multiple",3
"1998","23807",NA,4
"1998","23855","PARA",1
"1998","23855",NA,1
"1998","25001","GUE-FARC",2
"1998","25001",NA,1
"1998","25019",NA,1
"1998","25035","GUE-FARC",2
"1998","25035",NA,1
"1998","25053",NA,1
"1998","25095",NA,1
"1998","25120","GUE-FARC",1
"1998","25126","GUE-FARC",1
"1998","25126",NA,1
"1998","25151","GUE-FARC",2
"1998","25151",NA,1
"1998","25168",NA,1
"1998","25175",NA,1
"1998","25178",NA,1
"1998","25181",NA,1
"1998","25183",NA,1
"1998","25245","GUE-FARC",1
"1998","25245",NA,1
"1998","25269","GUE-FARC",1
"1998","25269",NA,1
"1998","25279",NA,1
"1998","25281","GUE-FARC",1
"1998","25290","GUE-FARC",6
"1998","25290",NA,1
"1998","25293","GUE-FARC",2
"1998","25293",NA,1
"1998","25297","GUE-FARC",4
"1998","25307","GUE-ELN",1
"1998","25307",NA,1
"1998","25312","GUE-OTRO",1
"1998","25312",NA,1
"1998","25320","GUE-FARC",1
"1998","25320",NA,1
"1998","25322","GUE-FARC",2
"1998","25322",NA,1
"1998","25324",NA,1
"1998","25328",NA,1
"1998","25335","GUE-FARC",22
"1998","25335","multiple",2
"1998","25335",NA,1
"1998","25377","GUE-FARC",4
"1998","25377",NA,1
"1998","25386","GUE-FARC",2
"1998","25386",NA,1
"1998","25394",NA,1
"1998","25398","GUE-FARC",1
"1998","25402","GUE-FARC",3
"1998","25426","GUE-FARC",2
"1998","25426",NA,1
"1998","25430","GUE-FARC",1
"1998","25438","GUE-FARC",6
"1998","25438",NA,1
"1998","25473","GUE-ELN",1
"1998","25473",NA,1
"1998","25488","GUE-FARC",2
"1998","25506","GUE-FARC",4
"1998","25506",NA,1
"1998","25513",NA,1
"1998","25524",NA,1
"1998","25530",NA,1
"1998","25535","GUE-FARC",4
"1998","25535",NA,1
"1998","25572",NA,1
"1998","25594","GUE-FARC",1
"1998","25594",NA,1
"1998","25596","GUE-FARC",4
"1998","25596",NA,1
"1998","25649","GUE-FARC",2
"1998","25718",NA,1
"1998","25740","GUE-FARC",1
"1998","25740",NA,1
"1998","25743",NA,1
"1998","25754",NA,1
"1998","25772",NA,1
"1998","25779",NA,1
"1998","25799",NA,1
"1998","25805","GUE-FARC",1
"1998","25805",NA,1
"1998","25807",NA,1
"1998","25815","GUE-FARC",3
"1998","25815",NA,1
"1998","25823","GUE-FARC",1
"1998","25823","PARA",1
"1998","25823",NA,1
"1998","25839",NA,1
"1998","25841",NA,1
"1998","25845",NA,1
"1998","25851",NA,1
"1998","25875",NA,1
"1998","25878","GUE-FARC",3
"1998","25878",NA,1
"1998","25885",NA,1
"1998","25898",NA,1
"1998","25899",NA,1
"1998","27001","GUE-FARC",6
"1998","27001","PARA",1
"1998","27006","PARA",1
"1998","27006",NA,1
"1998","27025","PARA",1
"1998","27050","GUE-ELN",2
"1998","27073","PARA",1
"1998","27075","PARA",1
"1998","27077","PARA",1
"1998","27099","GUE-FARC",1
"1998","27099","PARA",1
"1998","27135","PARA",1
"1998","27160","PARA",1
"1998","27205","PARA",1
"1998","27245","GUE-ELN",3
"1998","27245","GUE-OTRO",1
"1998","27245","PARA",1
"1998","27250","PARA",1
"1998","27361","PARA",1
"1998","27372","PARA",1
"1998","27413","PARA",1
"1998","27425","PARA",1
"1998","27450","PARA",1
"1998","27491","PARA",1
"1998","27495","PARA",1
"1998","27615","GUE-FARC",3
"1998","27615","PARA",1
"1998","27615",NA,1
"1998","27660","PARA",1
"1998","27745","PARA",1
"1998","27787","PARA",1
"1998","27800","PARA",4
"1998","41001","GUE-FARC",7
"1998","41001","OTRO",1
"1998","41006","GUE-FARC",7
"1998","41020","GUE-FARC",2
"1998","41132","GUE-FARC",1
"1998","41132",NA,1
"1998","41306","GUE-FARC",2
"1998","41359","GUE-FARC",1
"1998","41378","GUE-FARC",1
"1998","41396","GUE-FARC",1
"1998","41503","GUE-FARC",1
"1998","41530","GUE-FARC",2
"1998","41551","GUE-FARC",9
"1998","41551","OTRO",1
"1998","41660","GUE-FARC",1
"1998","41668","GUE-FARC",5
"1998","41668",NA,1
"1998","41770","GUE-FARC",1
"1998","41791","GUE-FARC",1
"1998","41797","GUE-FARC",1
"1998","41872","GUE-FARC",1
"1998","44001","GUE-ELN",1
"1998","44001","GUE-FARC",1
"1998","44001","GUE-OTRO",1
"1998","44001",NA,1
"1998","44035","GUE-FARC",1
"1998","44078","GUE-FARC",1
"1998","44078","GUE-OTRO",1
"1998","44090","GUE-FARC",1
"1998","44090","GUE-OTRO",1
"1998","44098","GUE-FARC",1
"1998","44098","GUE-OTRO",1
"1998","44110","GUE-FARC",2
"1998","44279","GUE-ELN",4
"1998","44279","GUE-FARC",1
"1998","44279","GUE-OTRO",4
"1998","44378","GUE-FARC",1
"1998","44378","GUE-OTRO",3
"1998","44420","GUE-ELN",2
"1998","44420","GUE-FARC",1
"1998","44430","GUE-FARC",1
"1998","44430","PARA",2
"1998","44650","GUE-ELN",1
"1998","44650","GUE-FARC",2
"1998","44650","GUE-OTRO",4
"1998","44650","multiple",1
"1998","44650",NA,3
"1998","44847","GUE-ELN",1
"1998","44847","GUE-FARC",1
"1998","44855","GUE-ELN",13
"1998","44855","GUE-FARC",1
"1998","44855","GUE-OTRO",1
"1998","44855",NA,1
"1998","44874","GUE-ELN",4
"1998","44874","GUE-FARC",1
"1998","44874","GUE-OTRO",2
"1998","44874","multiple",1
"1998","44874",NA,1
"1998","47001","GUE-ELN",6
"1998","47001","GUE-FARC",1
"1998","47001","GUE-OTRO",2
"1998","47001","OTRO",4
"1998","47001","PARA",3
"1998","47001","multiple",1
"1998","47001",NA,9
"1998","47030",NA,1
"1998","47053","GUE-ELN",1
"1998","47053","GUE-FARC",1
"1998","47053","PARA",1
"1998","47053","multiple",1
"1998","47053",NA,1
"1998","47058","GUE-FARC",1
"1998","47058",NA,1
"1998","47170","GUE-FARC",1
"1998","47170",NA,1
"1998","47189","GUE-ELN",7
"1998","47189","GUE-FARC",2
"1998","47189","PARA",3
"1998","47189","multiple",1
"1998","47189",NA,4
"1998","47245","GUE-FARC",2
"1998","47245",NA,1
"1998","47258","GUE-FARC",1
"1998","47268",NA,1
"1998","47288","GUE-FARC",5
"1998","47288","PARA",1
"1998","47288","multiple",1
"1998","47288",NA,1
"1998","47318","GUE-FARC",1
"1998","47318",NA,1
"1998","47541",NA,1
"1998","47551","GUE-ELN",2
"1998","47551","GUE-FARC",1
"1998","47551","multiple",1
"1998","47551",NA,1
"1998","47555","GUE-FARC",1
"1998","47555","PARA",1
"1998","47555",NA,1
"1998","47570","GUE-FARC",1
"1998","47570",NA,1
"1998","47605","GUE-ELN",3
"1998","47605","GUE-FARC",1
"1998","47605",NA,1
"1998","47660","GUE-FARC",1
"1998","47660",NA,1
"1998","47675","GUE-ELN",1
"1998","47675","GUE-FARC",1
"1998","47745","GUE-FARC",1
"1998","47745",NA,1
"1998","47798","GUE-FARC",1
"1998","47798",NA,1
"1998","47980","GUE-FARC",1
"1998","47980","OTRO",1
"1998","47980","multiple",1
"1998","47980",NA,3
"1998","50001","GUE-FARC",36
"1998","50001","OTRO",2
"1998","50001","PARA",1
"1998","50001",NA,2
"1998","50006","GUE-FARC",1
"1998","50006","PARA",1
"1998","50006",NA,1
"1998","5001","GUE-ELN",7
"1998","5001","GUE-FARC",14
"1998","5001","PARA",8
"1998","5001","multiple",2
"1998","5001",NA,14
"1998","5002","GUE-FARC",1
"1998","5002","PARA",1
"1998","5002",NA,3
"1998","5004",NA,7
"1998","50110","GUE-FARC",1
"1998","50124",NA,2
"1998","5021",NA,1
"1998","50226","GUE-FARC",2
"1998","50226",NA,1
"1998","50245","GUE-FARC",3
"1998","50251","GUE-FARC",1
"1998","50270","OTRO",1
"1998","50287","GUE-FARC",1
"1998","50287","PARA",1
"1998","50287",NA,1
"1998","5030","PARA",1
"1998","5030",NA,1
"1998","5031",NA,1
"1998","50313","GUE-FARC",9
"1998","50313",NA,2
"1998","50318","GUE-FARC",3
"1998","50325","GUE-FARC",3
"1998","50330","GUE-ELN",1
"1998","50330","GUE-FARC",7
"1998","50330",NA,1
"1998","5034","GUE-ELN",1
"1998","5034","GUE-OTRO",1
"1998","5034",NA,1
"1998","5036","multiple",1
"1998","5036",NA,1
"1998","50370","GUE-FARC",36
"1998","50370",NA,4
"1998","5038","GUE-ELN",5
"1998","5038","GUE-FARC",2
"1998","5038","PARA",1
"1998","5038",NA,1
"1998","5040","GUE-ELN",2
"1998","5040","GUE-FARC",3
"1998","5040","PARA",1
"1998","5040","multiple",1
"1998","50400","GUE-FARC",14
"1998","50400","OTRO",1
"1998","50400",NA,3
"1998","5042","GUE-FARC",1
"1998","5042",NA,1
"1998","5045","GUE-FARC",3
"1998","5045","PARA",1
"1998","5045",NA,4
"1998","5051",NA,1
"1998","5055","GUE-FARC",7
"1998","5055","PARA",3
"1998","5055","multiple",1
"1998","5055",NA,23
"1998","50568","GUE-FARC",4
"1998","50568",NA,1
"1998","50573","multiple",1
"1998","50573",NA,1
"1998","50577","GUE-FARC",1
"1998","5059",NA,1
"1998","50590","GUE-FARC",3
"1998","50590","multiple",1
"1998","50590",NA,7
"1998","50606","GUE-FARC",1
"1998","50606","PARA",1
"1998","50680","PARA",1
"1998","50683","GUE-FARC",2
"1998","50686","GUE-FARC",1
"1998","50689","GUE-FARC",2
"1998","50689","PARA",1
"1998","50689",NA,2
"1998","50711","GUE-FARC",4
"1998","50711","PARA",1
"1998","50711",NA,4
"1998","5079","GUE-FARC",8
"1998","5079",NA,1
"1998","5086","GUE-FARC",3
"1998","5086",NA,1
"1998","5088","GUE-ELN",1
"1998","5088","GUE-FARC",1
"1998","5088","OTRO",1
"1998","5088",NA,1
"1998","5091","GUE-ELN",2
"1998","5091","GUE-FARC",1
"1998","5091","GUE-OTRO",1
"1998","5091",NA,2
"1998","5093","GUE-FARC",3
"1998","5093",NA,1
"1998","5101","GUE-FARC",1
"1998","5101",NA,1
"1998","5107","GUE-FARC",1
"1998","5113","GUE-FARC",4
"1998","5113","PARA",4
"1998","5113",NA,2
"1998","5120","PARA",1
"1998","5120",NA,1
"1998","5125","GUE-FARC",2
"1998","5125",NA,1
"1998","5129",NA,2
"1998","5134","GUE-ELN",1
"1998","5134","GUE-FARC",3
"1998","5134",NA,1
"1998","5138","GUE-FARC",1
"1998","5138",NA,1
"1998","5142","PARA",1
"1998","5142",NA,2
"1998","5145",NA,1
"1998","5147","GUE-FARC",1
"1998","5148","GUE-ELN",4
"1998","5148","GUE-FARC",2
"1998","5148",NA,4
"1998","5150","GUE-FARC",1
"1998","5154","GUE-ELN",1
"1998","5154","GUE-FARC",1
"1998","5154",NA,2
"1998","5172","GUE-FARC",2
"1998","5172",NA,1
"1998","5197","EST",1
"1998","5197","GUE-ELN",10
"1998","5197","GUE-FARC",1
"1998","5197","multiple",8
"1998","5197",NA,6
"1998","52001","GUE-ELN",2
"1998","52001",NA,1
"1998","5206","GUE-ELN",1
"1998","5206","GUE-FARC",1
"1998","52079",NA,1
"1998","52083","GUE-FARC",1
"1998","52110",NA,2
"1998","5212","OTRO",3
"1998","52224",NA,1
"1998","52227","GUE-ELN",1
"1998","52256","PARA",1
"1998","52256",NA,2
"1998","52258",NA,18
"1998","5234","GUE-ELN",1
"1998","5234","GUE-FARC",2
"1998","5234","GUE-OTRO",2
"1998","5234","OTRO",1
"1998","5234","PARA",1
"1998","5234",NA,2
"1998","52356","GUE-ELN",2
"1998","52356","GUE-FARC",2
"1998","5237","GUE-FARC",1
"1998","52378",NA,1
"1998","5240","GUE-FARC",3
"1998","52405","GUE-FARC",2
"1998","52405",NA,6
"1998","52418",NA,1
"1998","52427",NA,1
"1998","52490","GUE-FARC",2
"1998","5250","GUE-ELN",3
"1998","5250","GUE-FARC",1
"1998","5250",NA,2
"1998","52540","PARA",1
"1998","52540",NA,2
"1998","52560","GUE-ELN",1
"1998","52585",NA,1
"1998","52612",NA,6
"1998","5264","GUE-FARC",2
"1998","5264",NA,1
"1998","5266",NA,1
"1998","52678","GUE-ELN",1
"1998","52683","GUE-ELN",1
"1998","52685","GUE-FARC",6
"1998","52685",NA,4
"1998","52693","GUE-FARC",1
"1998","52694",NA,1
"1998","52720","GUE-ELN",1
"1998","5282","GUE-ELN",2
"1998","5282",NA,1
"1998","5284","GUE-ELN",1
"1998","5284","GUE-FARC",12
"1998","5284","PARA",1
"1998","5284",NA,2
"1998","5306",NA,1
"1998","5308",NA,1
"1998","5310",NA,1
"1998","5313","GUE-ELN",3
"1998","5313","GUE-FARC",2
"1998","5313",NA,4
"1998","5315",NA,1
"1998","5318","GUE-ELN",4
"1998","5318","PARA",1
"1998","5318",NA,1
"1998","5321","GUE-FARC",9
"1998","5321","PARA",1
"1998","5321",NA,1
"1998","5360",NA,1
"1998","5361","GUE-ELN",3
"1998","5361","PARA",1
"1998","5364",NA,1
"1998","5376",NA,1
"1998","5380",NA,1
"1998","5400","GUE-ELN",2
"1998","5400",NA,2
"1998","54001","GUE-ELN",18
"1998","54001","GUE-OTRO",7
"1998","54001","PARA",1
"1998","54001","multiple",1
"1998","54001",NA,1
"1998","54003","GUE-FARC",3
"1998","54003","GUE-OTRO",1
"1998","54003","PARA",1
"1998","54003","multiple",1
"1998","54003",NA,1
"1998","54099",NA,1
"1998","54109",NA,1
"1998","5411","GUE-FARC",2
"1998","5411",NA,2
"1998","54125","GUE-ELN",6
"1998","54125",NA,1
"1998","54128","GUE-OTRO",2
"1998","54128",NA,1
"1998","54172","GUE-ELN",3
"1998","54172","GUE-OTRO",1
"1998","54172",NA,1
"1998","54174","GUE-FARC",1
"1998","54174",NA,1
"1998","54206","GUE-ELN",2
"1998","54206","PARA",1
"1998","54206",NA,1
"1998","54223",NA,1
"1998","54239",NA,1
"1998","54245","GUE-ELN",7
"1998","54245","GUE-FARC",1
"1998","54245","GUE-OTRO",1
"1998","54245",NA,12
"1998","5425","GUE-FARC",2
"1998","5425","PARA",6
"1998","5425",NA,9
"1998","54250","GUE-ELN",3
"1998","54250",NA,2
"1998","54261","GUE-ELN",2
"1998","54261",NA,1
"1998","54344","GUE-FARC",2
"1998","54344",NA,2
"1998","54347","GUE-FARC",1
"1998","54347",NA,1
"1998","54385","GUE-OTRO",9
"1998","54385",NA,3
"1998","54398","GUE-FARC",1
"1998","54398",NA,1
"1998","5440","GUE-ELN",7
"1998","5440","GUE-FARC",1
"1998","5440",NA,1
"1998","54405",NA,1
"1998","54418",NA,1
"1998","54480","GUE-ELN",1
"1998","54498","GUE-ELN",10
"1998","54498","GUE-FARC",3
"1998","54498","OTRO",2
"1998","54498","PARA",5
"1998","54498","multiple",1
"1998","54498",NA,12
"1998","54518","GUE-ELN",2
"1998","54518",NA,1
"1998","54553","GUE-ELN",2
"1998","54553",NA,1
"1998","54660","GUE-ELN",1
"1998","54660","GUE-FARC",3
"1998","54660",NA,1
"1998","5467",NA,1
"1998","54670","GUE-ELN",13
"1998","54670",NA,9
"1998","54673","OTRO",1
"1998","54720","GUE-ELN",17
"1998","54720","GUE-OTRO",16
"1998","54720","PARA",1
"1998","54720","multiple",2
"1998","54720",NA,1
"1998","54743","multiple",1
"1998","54743",NA,2
"1998","5475","GUE-FARC",1
"1998","5480","GUE-FARC",36
"1998","5480","PARA",1
"1998","5480","multiple",1
"1998","5480",NA,7
"1998","54800","GUE-ELN",3
"1998","54800","PARA",1
"1998","54800",NA,3
"1998","54810","GUE-ELN",3
"1998","54810",NA,1
"1998","54820","GUE-ELN",1
"1998","54820","GUE-FARC",5
"1998","54820",NA,1
"1998","5483","GUE-ELN",2
"1998","5483","GUE-FARC",11
"1998","5483","multiple",2
"1998","5483",NA,1
"1998","54874","GUE-ELN",3
"1998","54874",NA,1
"1998","5490","GUE-FARC",1
"1998","5495","GUE-ELN",3
"1998","5495","GUE-FARC",4
"1998","5495","PARA",1
"1998","5495","multiple",2
"1998","5495",NA,2
"1998","5541","GUE-ELN",2
"1998","5541","GUE-FARC",10
"1998","5541",NA,1
"1998","5543","GUE-FARC",2
"1998","5543",NA,1
"1998","5576","GUE-ELN",1
"1998","5576",NA,1
"1998","5579","GUE-ELN",1
"1998","5579",NA,2
"1998","5591","GUE-ELN",1
"1998","5591","PARA",7
"1998","5591",NA,2
"1998","5604","GUE-ELN",2
"1998","5604",NA,1
"1998","5607","GUE-FARC",1
"1998","5607","PARA",1
"1998","5607","multiple",1
"1998","5615","GUE-ELN",3
"1998","5615","GUE-FARC",2
"1998","5615","GUE-OTRO",2
"1998","5615",NA,1
"1998","5628",NA,1
"1998","5642","GUE-FARC",2
"1998","5642","PARA",1
"1998","5642",NA,2
"1998","5647","multiple",1
"1998","5647",NA,1
"1998","5649","GUE-ELN",1
"1998","5649","GUE-FARC",4
"1998","5649","OTRO",1
"1998","5649","PARA",11
"1998","5649","multiple",7
"1998","5649",NA,1
"1998","5652","GUE-ELN",3
"1998","5652","GUE-FARC",4
"1998","5652","PARA",4
"1998","5652","multiple",1
"1998","5652",NA,19
"1998","5658","GUE-FARC",2
"1998","5658","multiple",1
"1998","5658",NA,1
"1998","5659","GUE-FARC",11
"1998","5659","multiple",1
"1998","5660","GUE-ELN",2
"1998","5660","GUE-FARC",1
"1998","5660",NA,3
"1998","5664","GUE-FARC",2
"1998","5664","multiple",1
"1998","5664",NA,2
"1998","5665","GUE-FARC",2
"1998","5665","PARA",1
"1998","5665",NA,1
"1998","5667","GUE-ELN",1
"1998","5667","GUE-FARC",5
"1998","5667",NA,1
"1998","5670",NA,1
"1998","5674","PARA",1
"1998","5674",NA,1
"1998","5679","GUE-FARC",3
"1998","5679",NA,2
"1998","5686","GUE-FARC",7
"1998","5686",NA,1
"1998","5690","GUE-ELN",2
"1998","5690","PARA",2
"1998","5690",NA,2
"1998","5697","GUE-ELN",5
"1998","5697","GUE-FARC",5
"1998","5697","PARA",1
"1998","5697",NA,2
"1998","5736","GUE-ELN",18
"1998","5736","GUE-OTRO",1
"1998","5736","PARA",1
"1998","5736",NA,2
"1998","5756","GUE-ELN",2
"1998","5756","GUE-FARC",2
"1998","5756","PARA",1
"1998","5756",NA,4
"1998","5790","PARA",1
"1998","5790",NA,1
"1998","5809","PARA",1
"1998","5809",NA,2
"1998","5837","GUE-FARC",2
"1998","5837","PARA",1
"1998","5837",NA,3
"1998","5842","PARA",1
"1998","5842","multiple",1
"1998","5847","GUE-FARC",5
"1998","5847","PARA",5
"1998","5847","multiple",1
"1998","5847",NA,1
"1998","5854","GUE-FARC",1
"1998","5854","PARA",1
"1998","5854",NA,1
"1998","5856","GUE-FARC",1
"1998","5858","GUE-ELN",1
"1998","5858",NA,4
"1998","5861","PARA",1
"1998","5873","GUE-ELN",2
"1998","5885","GUE-ELN",2
"1998","5885","GUE-FARC",3
"1998","5885","multiple",1
"1998","5885",NA,1
"1998","5887","GUE-ELN",11
"1998","5887","GUE-FARC",29
"1998","5887",NA,4
"1998","5890","GUE-ELN",2
"1998","5890","PARA",3
"1998","5890",NA,1
"1998","5893","GUE-FARC",4
"1998","5893","multiple",2
"1998","5893",NA,1
"1998","5895","GUE-ELN",1
"1998","63001","GUE-FARC",2
"1998","63302",NA,1
"1998","66001","EST",1
"1998","66001","GUE-OTRO",1
"1998","66001","OTRO",1
"1998","66001","multiple",1
"1998","66001",NA,1
"1998","66088","PARA",1
"1998","66383","GUE-FARC",1
"1998","66400","GUE-FARC",1
"1998","66572","GUE-ELN",2
"1998","66572","GUE-FARC",1
"1998","66594","GUE-OTRO",1
"1998","66594","multiple",1
"1998","66687","GUE-FARC",1
"1998","66687","multiple",1
"1998","68001","GUE-ELN",2
"1998","68001","GUE-FARC",1
"1998","68001","GUE-OTRO",9
"1998","68001","OTRO",1
"1998","68001",NA,3
"1998","68081","GUE-ELN",13
"1998","68081","GUE-FARC",7
"1998","68081","GUE-OTRO",12
"1998","68081","PARA",1
"1998","68081","multiple",1
"1998","68081",NA,6
"1998","68132","GUE-FARC",4
"1998","68147","GUE-FARC",2
"1998","68152","GUE-ELN",2
"1998","68162","GUE-FARC",1
"1998","68162",NA,1
"1998","68190","GUE-ELN",1
"1998","68190","PARA",1
"1998","68190",NA,1
"1998","68207","GUE-ELN",5
"1998","68207","GUE-FARC",1
"1998","68217","GUE-ELN",2
"1998","68217","GUE-FARC",1
"1998","68217","OTRO",1
"1998","68255","GUE-FARC",1
"1998","68255","GUE-OTRO",14
"1998","68255",NA,1
"1998","68276","GUE-OTRO",1
"1998","68307","GUE-OTRO",4
"1998","68318","GUE-FARC",6
"1998","68377","GUE-FARC",1
"1998","68377","PARA",2
"1998","68397","PARA",1
"1998","68406","GUE-ELN",1
"1998","68406","PARA",2
"1998","68406",NA,1
"1998","68444","GUE-ELN",1
"1998","68444","GUE-OTRO",8
"1998","68444",NA,3
"1998","68547","GUE-ELN",3
"1998","68575","GUE-ELN",2
"1998","68575","GUE-FARC",7
"1998","68615","GUE-OTRO",2
"1998","68615","OTRO",2
"1998","68615",NA,2
"1998","68655","GUE-ELN",1
"1998","68655",NA,1
"1998","68669","GUE-ELN",1
"1998","68669","GUE-FARC",2
"1998","68679","GUE-OTRO",1
"1998","68684","GUE-FARC",1
"1998","68689","GUE-ELN",1
"1998","68689","GUE-FARC",3
"1998","68689","PARA",1
"1998","68720","GUE-ELN",1
"1998","68745","GUE-FARC",1
"1998","68745",NA,1
"1998","68770",NA,1
"1998","68820","GUE-FARC",1
"1998","68855","OTRO",1
"1998","68861",NA,1
"1998","68867","GUE-FARC",1
"1998","68895","GUE-FARC",1
"1998","68895",NA,1
"1998","70001","GUE-FARC",1
"1998","70001","OTRO",1
"1998","70001","multiple",1
"1998","70001",NA,1
"1998","70110",NA,1
"1998","70124",NA,1
"1998","70204",NA,1
"1998","70215","GUE-FARC",1
"1998","70215",NA,1
"1998","70230","multiple",1
"1998","70230",NA,1
"1998","70233",NA,1
"1998","70235",NA,1
"1998","70265","GUE-ELN",1
"1998","70265","GUE-FARC",1
"1998","70265","PARA",2
"1998","70265",NA,1
"1998","70418","GUE-FARC",2
"1998","70418",NA,1
"1998","70429","GUE-ELN",2
"1998","70429","GUE-FARC",1
"1998","70429",NA,1
"1998","70473",NA,1
"1998","70508","GUE-FARC",6
"1998","70508",NA,2
"1998","70523",NA,1
"1998","70678",NA,1
"1998","70702",NA,1
"1998","70708",NA,1
"1998","70713","multiple",1
"1998","70713",NA,4
"1998","70717","GUE-FARC",1
"1998","70742","PARA",1
"1998","70742","multiple",1
"1998","70742",NA,1
"1998","70771","GUE-ELN",1
"1998","70771",NA,2
"1998","70820",NA,1
"1998","70823","GUE-FARC",8
"1998","70823",NA,1
"1998","73001","GUE-ELN",2
"1998","73001","GUE-FARC",4
"1998","73001","OTRO",2
"1998","73001","multiple",1
"1998","73001",NA,1
"1998","73024","GUE-FARC",1
"1998","73024",NA,1
"1998","73026","GUE-FARC",2
"1998","73026",NA,1
"1998","73043","GUE-FARC",1
"1998","73043","OTRO",1
"1998","73055","GUE-ELN",3
"1998","73055",NA,1
"1998","73067","GUE-FARC",1
"1998","73067",NA,1
"1998","73124","GUE-FARC",2
"1998","73124",NA,1
"1998","73148","GUE-FARC",1
"1998","73152","GUE-FARC",1
"1998","73168","GUE-FARC",1
"1998","73168",NA,1
"1998","73217",NA,1
"1998","73226","GUE-FARC",2
"1998","73226",NA,1
"1998","73236","GUE-FARC",1
"1998","73236",NA,1
"1998","73268","GUE-FARC",1
"1998","73268",NA,1
"1998","73275","GUE-FARC",1
"1998","73275",NA,1
"1998","73283","GUE-ELN",2
"1998","73283","GUE-FARC",1
"1998","73283",NA,1
"1998","73319","GUE-FARC",1
"1998","73319",NA,1
"1998","73347","GUE-FARC",1
"1998","73347",NA,1
"1998","73349","GUE-FARC",1
"1998","73349",NA,1
"1998","73352","GUE-FARC",1
"1998","73352",NA,1
"1998","73408","GUE-ELN",1
"1998","73408","GUE-FARC",1
"1998","73408",NA,1
"1998","73411","GUE-ELN",2
"1998","73411","GUE-FARC",1
"1998","73411",NA,1
"1998","73443","GUE-FARC",1
"1998","73443",NA,1
"1998","73449","OTRO",1
"1998","73449",NA,1
"1998","73461","GUE-ELN",2
"1998","73483","GUE-FARC",1
"1998","73483",NA,1
"1998","73504","GUE-ELN",1
"1998","73504","GUE-FARC",2
"1998","73504",NA,1
"1998","73520","GUE-ELN",1
"1998","73520","GUE-FARC",1
"1998","73520",NA,1
"1998","73555","GUE-FARC",3
"1998","73555",NA,1
"1998","73563","GUE-FARC",1
