,muncode,year,ac_cafe,p_cafe,H_coca,pobl_tot,lpop,y_cap_regalias
322,5093.0,2009.0,4396.0,4275.0,0.0,17082.0,-4.069671462017216,0.0
323,5093.0,2010.0,4636.0,4636.0,0.0,17164.0,-4.064882852072482,0.0
324,5093.0,2011.0,5172.0,10344.0,0.0,17245.0,-4.060175046452004,0.0
325,5093.0,2012.0,5287.0,3965.25,0.0,17317.0,-4.056008855956527,49.0
326,5093.0,2013.0,5168.44,7114.1567,0.0,17409.0,-4.05071052520204,0.0
327,5093.0,2014.0,5527.04,8226.19,0.0,17476.0,-4.046869548197913,839.834
328,5093.0,2015.0,5535.22,6178.2705,0.0,17542.0,-4.043100269035089,586.552978515625
329,5093.0,2016.0,5440.843,6280.6265,0.0,17606.0,-4.03945872873783,0.0
330,5093.0,2017.0,5075.11,7697.948,0.0,17663.0,-4.0362266088874525,0.0
331,5093.0,2018.0,4235.89,6118.691,0.0,15607.0,-4.1599716756613265,1298.803968
332,5093.0,2019.0,4315.0,5817.0,0.0,15736.0,-4.15174065136341,691.283516
333,5093.0,2020.0,4736.0,5903.0,0.0,15896.0,-4.141624866803403,202.202982
334,5093.0,2021.0,4773.27,4773.27,0.0,16143.0,-4.126206815370884,46.604645
335,5093.0,2022.0,4980.08,3726.98,,,,46.604645
336,5101.0,2007.0,8510.0,9935.0,0.0,28051.0,-3.573695348307473,0.0
337,5101.0,2008.0,7100.0,7721.0,0.0,27935.0,-3.5778390993249456,0.0
338,5101.0,2009.0,6830.0,7172.0,0.0,27818.0,-3.5820360384959384,0.0
339,5101.0,2010.0,7040.0,10560.0,0.0,27699.0,-3.586322865788844,0.0
340,5101.0,2011.0,7214.0,8656.8,0.0,27579.0,-3.5906644066169813,0.0
341,5101.0,2012.0,7924.0,5943.0,0.0,27458.0,-3.595061295911385,0.0
342,5101.0,2013.0,8950.3,10079.787,0.0,27335.0,-3.5995507641691464,1939.164823
343,5101.0,2014.0,8454.76,10295.732,0.0,27210.0,-3.6041339756678767,2272.01544
344,5101.0,2015.0,8370.03,9825.637,0.0,27084.0,-3.6087752098722747,1225.66333007812
345,5101.0,2016.0,8112.096,9848.534,0.0,26957.0,-3.613475179666059,0.0
346,5101.0,2017.0,7416.11,11248.787,0.0,26828.0,-3.6182718869499833,89.322984
347,5101.0,2018.0,7409.14,10026.593,0.0,26118.0,-3.6450922601459936,2366.687232
348,5101.0,2019.0,7441.0,9903.0,0.0,26160.0,-3.643485526824051,1467.172996
349,5101.0,2020.0,7761.0,9545.0,0.0,26313.0,-3.6376541620384906,0.0
350,5101.0,2021.0,7365.18,6775.97,0.0,26721.0,-3.622268082815435,0.0
351,5101.0,2022.0,7148.41,7457.83,,,,277.838516
352,5107.0,2007.0,60.0,52.8,329.0,8769.0,-4.736418472598046,0.0
353,5107.0,2008.0,445.0,413.9,85.0,8761.0,-4.73733108959043,0.0
354,5107.0,2009.0,411.0,493.2,50.0,8753.0,-4.738244540213434,0.0
355,5107.0,2010.0,505.6,632.0,94.0,8745.0,-4.739158825991408,0.112
356,5107.0,2011.0,542.0,526.0,38.0,8737.0,-4.740073948452893,682.481
357,5107.0,2012.0,482.0,460.0,53.0,8728.0,-4.7411044632289245,53.14
358,5107.0,2013.0,612.19,421.3529,5.0,8720.0,-4.742021368737289,1257.749
359,5107.0,2014.0,570.63,424.67487,27.0,8711.0,-4.743053893351478,344.883
360,5107.0,2015.0,611.55,608.72217,91.45,8702.0,-4.74408748517476,580.880004882812
361,5107.0,2016.0,604.1191,621.8913,736.94,8692.0,-4.74523717488521,0.0
362,5107.0,2017.0,548.65,647.26245,414.9,8682.0,-4.746388187903629,0.0
363,5107.0,2018.0,462.31,624.24133,289.04,8039.0,-4.823326195791262,1168.66368
364,5107.0,2019.0,402.0,529.0,90.71,8065.0,-4.820097582530961,0.0
365,5107.0,2020.0,439.0,534.0,88.59,8120.0,-4.813301979681864,225.690887
366,5107.0,2021.0,475.38,518.16,363.09,8246.0,-4.797905781130918,132.540693
367,5107.0,2022.0,510.01,453.55,,,,132.540693
368,5113.0,2007.0,856.1,719.1,0.0,6899.0,-4.976233867378923,37.122
369,5113.0,2008.0,816.0,507.6,0.0,6858.0,-4.982193620464953,66.265
370,5113.0,2009.0,749.0,465.9,0.0,6829.0,-4.9864306053994385,434.203
371,5113.0,2010.0,823.0,1152.2,0.0,6790.0,-4.992157072850483,382.3
372,5113.0,2011.0,142.0,198.8,0.0,6758.0,-4.99688032886392,350.486
373,5113.0,2012.0,993.0,794.4,0.0,6716.0,-5.00311365269741,341.76099999999997
374,5113.0,2013.0,791.38,495.1381,0.0,6689.0,-5.007141404842,1246.780319
375,5113.0,2014.0,893.58,604.5286,0.0,6653.0,-5.012537101385852,1067.863
376,5113.0,2015.0,953.9,881.83966,0.0,6601.0,-5.020382645551136,733.343994140625
377,5113.0,2016.0,947.9319,906.29315,0.0,6566.0,-5.025698171773302,699.223
378,5113.0,2017.0,836.93,916.8314,0.0,6531.0,-5.031042103873919,280.577376
379,5113.0,2018.0,852.16,901.6394,0.0,9354.0,-4.671844319256084,368.913152
380,5113.0,2019.0,828.0,1019.0,0.0,9502.0,-4.656147740752959,1554.760973
381,5113.0,2020.0,830.0,944.0,0.0,9634.0,-4.642352977115808,19.48946
382,5113.0,2021.0,821.17,821.17,0.0,9783.0,-4.627006880597266,4396.545616
383,5113.0,2022.0,804.45,682.02,,,,8254.269779
384,5120.0,2007.0,0.0,0.0,552.0,30511.0,-3.489635230124074,2851.75
385,5120.0,2008.0,0.0,0.0,524.0,31344.0,-3.462700514256205,0.0
386,5120.0,2009.0,0.0,0.0,382.0,32178.0,-3.4364412131027327,2087.776
387,5120.0,2010.0,0.0,0.0,1056.0,33043.0,-3.409915272281878,1700.308
388,5120.0,2011.0,0.0,0.0,453.0,33950.0,-3.3828369703302226,762.888
389,5120.0,2012.0,0.0,0.0,290.0,34865.0,-3.3562431366611136,0.0
390,5120.0,2013.0,0.0,0.0,143.0,35823.0,-3.329137219125738,8435.163
391,5120.0,2014.0,0.0,0.0,510.0,36804.0,-3.3021215734714677,3272.511
392,5120.0,2015.0,0.0,0.0,420.12,37806.0,-3.2752610083160696,3451.08056640625
393,5120.0,2016.0,0.0,0.0,1131.27,38850.0,-3.2480214624740094,2696.397148
394,5120.0,2017.0,0.0,0.0,1943.61,39918.0,-3.2209028779528333,0.0
395,5120.0,2018.0,0.0,0.0,1826.23,28996.0,-3.5405629026226673,5724.241408
396,5120.0,2019.0,0.0,0.0,1101.54,29716.0,-3.516036006354092,0.0
397,5120.0,2020.0,0.0,0.0,1273.92,30356.0,-3.4947281455664045,3157.7141
398,5120.0,2021.0,0.0,0.0,1869.62,30833.0,-3.4791373017439895,0.0
399,5120.0,2022.0,0.0,0.0,,,,0.0
400,5125.0,2007.0,1195.3,1193.0,0.0,7778.0,-4.8563274837575,0.0
401,5125.0,2008.0,1220.0,1230.0,0.0,7830.0,-4.849665063213337,0.0
402,5125.0,2009.0,1303.0,1225.0,0.0,7887.0,-4.842412661681803,0.0
403,5125.0,2010.0,968.0,464.6,0.0,7935.0,-4.836345908999565,0.0
404,5125.0,2011.0,1130.0,920.0,0.0,7992.0,-4.829189120338255,0.0
405,5125.0,2012.0,1439.48,1079.61,0.0,8050.0,-4.821958971664293,49.0
406,5125.0,2013.0,1746.65,1366.0382,0.0,8099.0,-4.815891217303744,555.537
407,5125.0,2014.0,1932.25,1634.0392,0.0,8161.0,-4.808266041998523,786.585
408,5125.0,2015.0,2091.55,2206.9448,0.0,8205.0,-4.8028896849621425,57.4379997253417
409,5125.0,2016.0,2090.5447,2281.3264,0.0,8275.0,-4.79439551909884,105.826
410,5125.0,2017.0,2111.05,3849.4585,0.0,8330.0,-4.787771781989365,328.986624
411,5125.0,2018.0,2124.57,3242.686,0.0,8297.0,-4.7917407570714605,498.0248
412,5125.0,2019.0,2130.0,2725.0,0.0,8420.0,-4.777026692934282,0.0
413,5125.0,2020.0,2079.0,2459.0,0.0,8536.0,-4.7633456209539675,23.700608
414,5125.0,2021.0,1980.68,2158.94,0.0,8668.0,-4.748001835095634,1215.915302
415,5125.0,2022.0,1888.82,1776.7,,,,0.0
416,5129.0,2007.0,230.0,214.0,0.0,70115.0,-2.6576042656218366,2.09
417,5129.0,2008.0,220.0,242.0,0.0,71136.0,-2.643147683719311,0.209
418,5129.0,2009.0,220.0,264.0,0.0,72116.0,-2.6294654788499843,132.585
419,5129.0,2010.0,188.0,225.6,0.0,73094.0,-2.615995314018558,0.593
420,5129.0,2011.0,198.0,237.6,0.0,74069.0,-2.6027446869569393,0.664
421,5129.0,2012.0,204.0,153.0,0.0,75033.0,-2.589813934837004,97.233
422,5129.0,2013.0,125.38,78.44577,0.0,75984.0,-2.577219326596569,17.59
423,5129.0,2014.0,134.31,90.86399,0.0,76919.0,-2.564989358261558,191.012
424,5129.0,2015.0,136.54,141.84496,0.0,77847.0,-2.5529970714624493,3.83699989318847
425,5129.0,2016.0,130.94049,140.68013,0.0,78756.0,-2.541388116337889,4.652
426,5129.0,2017.0,100.74,152.80286,0.0,79652.0,-2.530075578551952,1904.9609810976563
427,5129.0,2018.0,111.26,162.20782,0.0,79638.0,-2.530251356369244,3422.918656
428,5129.0,2019.0,113.0,148.0,0.0,81658.0,-2.5052032390633134,1e-06
429,5129.0,2020.0,111.0,135.0,0.0,83423.0,-2.483819241231046,0.0
430,5129.0,2021.0,98.11,106.94,0.0,84734.0,-2.468226539536802,501.794446
431,5129.0,2022.0,84.51,16.35,,,,501.794446
432,5134.0,2007.0,248.0,225.7,38.0,9557.0,-4.65037677882617,0.0
433,5134.0,2008.0,223.0,202.9,6.0,9495.0,-4.65688462167477,1.648
434,5134.0,2009.0,209.0,146.3,25.0,9439.0,-4.662799298824727,0.0
435,5134.0,2010.0,211.0,232.1,0.0,9386.0,-4.668429525627283,0.0
436,5134.0,2011.0,193.9,193.9,0.0,9330.0,-4.674413088730252,0.0
437,5134.0,2012.0,193.9,213.29,6.0,9270.0,-4.6808640303572915,492.03700000000003
438,5134.0,2013.0,240.82,150.67244,11.0,9209.0,-4.687465428714922,283.80553499999996
439,5134.0,2014.0,223.91,151.48058,41.0,9149.0,-4.694001399694707,899.749173
440,5134.0,2015.0,241.18,234.89838,25.6,9091.0,-4.70036037299184,850.83740234375
441,5134.0,2016.0,225.55602,227.19455,130.32,9035.0,-4.70653868037638,243.016449
442,5134.0,2017.0,196.36,198.55978,228.15,8970.0,-4.713758126404991,623.51456
443,5134.0,2018.0,172.53,250.46617,204.57,9203.0,-4.688117106809018,615.003904
444,5134.0,2019.0,166.0,218.0,183.95,9202.0,-4.688225761125417,758.120812
445,5134.0,2020.0,173.0,104.5,179.43,9243.0,-4.683780586570003,0.0
446,5134.0,2021.0,174.78,190.51,326.09,9386.0,-4.668429525627283,0.0
447,5134.0,2022.0,172.99,163.83,,,,0.0
448,5138.0,2007.0,2447.0,1174.6,0.0,16832.0,-4.084414033545192,0.0
449,5138.0,2008.0,2397.0,958.8,0.0,16828.0,-4.084651690251201,0.0
450,5138.0,2009.0,2270.0,1271.2,0.0,16820.0,-4.085127173172492,155.28
451,5138.0,2010.0,2222.0,1666.5,0.0,16808.0,-4.08584082173088,638.303
452,5138.0,2011.0,2000.0,1300.0,0.0,16808.0,-4.08584082173088,4119.594
453,5138.0,2012.0,2206.0,1654.5,0.0,16793.0,-4.086733599220765,588.578
454,5138.0,2013.0,2571.37,2895.8652,0.0,16780.0,-4.087507984963112,4103.277
455,5138.0,2014.0,2454.18,2988.5627,0.0,16777.0,-4.087686774558034,7530.883
456,5138.0,2015.0,2318.45,2286.2798,0.0,16763.0,-4.088521548919312,4925.39599609375
457,5138.0,2016.0,2006.3947,2046.2224,0.0,16751.0,-4.089237624853956,5413.101
458,5138.0,2017.0,1802.84,2734.5552,0.0,16745.0,-4.089595855199897,723.383744
459,5138.0,2018.0,1731.85,1818.1876,0.0,15523.0,-4.165368065475477,1.00022
460,5138.0,2019.0,1734.0,2188.0,0.0,15490.0,-4.167496068857911,2840.668719
461,5138.0,2020.0,1834.0,2139.0,0.0,15552.0,-4.163501732919714,1105.600855
462,5138.0,2021.0,1749.29,1906.73,0.0,15793.0,-4.1481251579067475,0.0
463,5138.0,2022.0,1723.86,2028.28,,,,0.0
464,5142.0,2007.0,35.0,16.8,0.0,4808.0,-5.337266116686611,0.0
465,5142.0,2008.0,35.0,16.8,14.0,4781.0,-5.342896409946004,117.101
466,5142.0,2009.0,37.0,17.8,0.0,4751.0,-5.349189696921793,38.549
467,5142.0,2010.0,28.0,14.0,2.0,4726.0,-5.354464527171038,0.0
468,5142.0,2011.0,15.0,10.0,2.0,4700.0,-5.359980026940144,59.145
469,5142.0,2012.0,40.0,16.0,0.0,4671.0,-5.366168033456211,80.685
470,5142.0,2013.0,27.54,13.726017,0.0,4646.0,-5.371533428879296,178.0
471,5142.0,2014.0,28.0,15.089707,0.0,4616.0,-5.378010135457285,772.825
472,5142.0,2015.0,19.13,21.034903,0.0,4595.0,-5.382568918995628,728.255981445312
473,5142.0,2016.0,18.75368,21.326365,0.0,4569.0,-5.3882420740760235,213.118
474,5142.0,2017.0,20.95,13.795136,0.0,4543.0,-5.393947597563287,0.0
475,5142.0,2018.0,20.95,20.411892,0.0,4582.0,-5.38540147345515,283.94
476,5142.0,2019.0,21.0,26.0,0.0,4537.0,-5.395268892624487,1244.198057
477,5142.0,2020.0,21.0,12.0,0.0,4532.0,-5.396371307023425,57.53979
478,5142.0,2021.0,20.71,28.17,0.0,4602.0,-5.381047014147033,0.0
479,5142.0,2022.0,10.43,21.89,,,,0.0
480,5145.0,2007.0,1039.0,962.0,0.0,5486.0,-5.2053736209052985,10.381
481,5145.0,2008.0,1081.0,930.0,0.0,5479.0,-5.206650178022213,0.0
482,5145.0,2009.0,1081.0,900.0,0.0,5459.0,-5.2103064892253235,0.0
483,5145.0,2010.0,1026.0,1026.0,0.0,5441.0,-5.213608638621083,6.326
484,5145.0,2011.0,1000.0,825.0,0.0,5433.0,-5.215079767977981,0.0
485,5145.0,2012.0,1000.0,950.0,0.0,5410.0,-5.219321360321539,0.12211500000000086
486,5145.0,2013.0,727.56,362.61804,0.0,5395.0,-5.222097340636628,473.732
487,5145.0,2014.0,721.98,389.0881,0.0,5370.0,-5.2267411680588145,0.0
488,5145.0,2015.0,731.49,753.797,0.0,5362.0,-5.228231758981349,186.800003051757
489,5145.0,2016.0,730.2578,778.26416,0.0,5340.0,-5.232342377624504,26.636139
490,5145.0,2017.0,647.26,872.6815,0.0,5321.0,-5.23590610642664,0.0
491,5145.0,2018.0,660.17,923.5315,0.0,4743.0,-5.3508746172867125,0.0
492,5145.0,2019.0,635.0,836.0,0.0,4670.0,-5.366382097462166,26.636138
493,5145.0,2020.0,626.0,762.0,0.0,4648.0,-5.371103136273689,0.0
494,5145.0,2021.0,610.52,665.47,0.0,4720.0,-5.355734637417988,1129.651187
495,5145.0,2022.0,637.88,649.12,,,,16884.676066
496,5147.0,2007.0,0.0,0.0,0.0,45474.0,-3.090592554577951,0.0
497,5147.0,2008.0,0.0,0.0,4.0,46672.0,-3.0645894399635787,0.0
498,5147.0,2009.0,0.0,0.0,0.0,47884.0,-3.0389529760085545,0.0
499,5147.0,2010.0,0.0,0.0,4.0,49132.0,-3.0132243721785392,0.0
500,5147.0,2011.0,0.0,0.0,0.0,50408.0,-2.9875855484182225,8.726
501,5147.0,2012.0,0.0,0.0,0.0,51710.0,-2.962084754141773,49.0
502,5147.0,2013.0,0.0,0.0,0.0,53048.0,-2.936539264241187,3675.554
503,5147.0,2014.0,0.0,0.0,0.0,54405.0,-2.9112808370845418,2535.735
504,5147.0,2015.0,0.0,0.0,0.0,55788.0,-2.8861785616445474,2467.18188476562
505,5147.0,2016.0,0.0,0.0,0.0,57220.0,-2.860834315106033,2212.933
506,5147.0,2017.0,0.0,0.0,0.0,58667.0,-2.835860845597628,2518.594048
507,5147.0,2018.0,0.0,0.0,0.0,47932.0,-3.0379510764904007,3406.578944
508,5147.0,2019.0,0.0,0.0,0.0,49659.0,-3.0025554989021166,2208.265827
509,5147.0,2020.0,0.0,0.0,0.0,51143.0,-2.973110095517711,3269.277865
510,5147.0,2021.0,0.0,0.0,0.0,51947.0,-2.957512060734293,913.219416
511,5147.0,2022.0,0.0,0.0,,,,4731.381752
512,5148.0,2007.0,470.0,329.0,0.0,42095.0,-3.1678025546842,24.499
513,5148.0,2008.0,470.0,329.0,0.0,42670.0,-3.154235746387751,0.0
514,5148.0,2009.0,415.0,249.0,2.0,43237.0,-3.1410355407498645,0.0
515,5148.0,2010.0,285.0,171.0,0.0,43825.0,-3.1275280304089255,0.0
516,5148.0,2011.0,190.0,140.0,0.0,44403.0,-3.1144257235117365,0.0
517,5148.0,2012.0,140.0,112.0,0.0,44992.0,-3.101248356867393,0.0
518,5148.0,2013.0,183.47,91.83248,0.0,45578.0,-3.088308194852398,874.1
519,5148.0,2014.0,135.87,73.53549,0.0,46166.0,-3.0754900218323127,2658.851
520,5148.0,2015.0,138.17,139.40068,0.0,46751.0,-3.062898243413848,2305.26025390625
521,5148.0,2016.0,132.16855,137.9063,0.0,47340.0,-3.050378551334021,1354.147044
522,5148.0,2017.0,100.05,151.75626,0.0,47915.0,-3.0383058011130526,7.649564
523,5148.0,2018.0,111.32,140.16975,0.0,59416.0,-2.8231748982734013,2258.586368
524,5148.0,2019.0,103.0,135.0,0.0,61122.0,-2.7948670515588074,0.0
525,5148.0,2020.0,105.0,128.0,0.0,62581.0,-2.77127758215972,1200.0
526,5148.0,2021.0,115.9,166.9,0.0,63564.0,-2.7556922745800514,0.0
527,5148.0,2022.0,119.32,130.47,,,,349.13657
528,5150.0,2007.0,0.0,0.0,0.0,3911.0,-5.543706526809566,0.0
529,5150.0,2008.0,0.0,0.0,0.0,3871.0,-5.553984109567806,0.0
530,5150.0,2009.0,0.0,0.0,0.0,3838.0,-5.562543362963477,0.0
531,5150.0,2010.0,1.0,1.2,0.0,3802.0,-5.571965050036014,26.922
532,5150.0,2011.0,0.0,0.0,0.0,3760.0,-5.583070399493938,0.0
533,5150.0,2012.0,0.0,0.0,0.0,3734.0,-5.590007460397357,47.27199999999999
534,5150.0,2013.0,24.35,15.234921,0.0,3696.0,-5.600233599027642,375.0
535,5150.0,2014.0,19.83,13.415479,0.0,3652.0,-5.612206531168992,573.53
536,5150.0,2015.0,17.41,16.165771,0.0,3629.0,-5.618522630705377,0.0
537,5150.0,2016.0,17.269669,16.583893,0.0,3583.0,-5.631275783869453,50.701
538,5150.0,2017.0,12.67,11.744278,0.0,3552.0,-5.6399629619432465,44.064256
539,5150.0,2018.0,12.7,14.282181,0.0,3954.0,-5.53277467776252,0.0
540,5150.0,2019.0,8.0,10.32,0.0,3954.0,-5.53277467776252,0.0
541,5150.0,2020.0,7.0,8.3,0.0,3972.0,-5.528233802149675,0.0
542,5150.0,2021.0,6.01,7.27,0.0,4034.0,-5.512748977260225,0.0
543,5150.0,2022.0,6.09,9.14,,,,277.710214
544,5154.0,2007.0,0.0,0.0,7.0,92139.0,-2.384446119474366,1956.88
545,5154.0,2008.0,0.0,0.0,2.0,94485.0,-2.359303603605609,1437.85
546,5154.0,2009.0,0.0,0.0,0.0,96871.0,-2.334364759530072,2012.615
547,5154.0,2010.0,0.0,0.0,0.0,99297.0,-2.3096298491207508,2700.479
548,5154.0,2011.0,0.0,0.0,0.0,101788.0,-2.284853235713901,4834.693
549,5154.0,2012.0,0.0,0.0,0.0,104318.0,-2.26030176673931,0.0
550,5154.0,2013.0,0.0,0.0,0.0,106887.0,-2.235973721695544,13508.754
551,5154.0,2014.0,0.0,0.0,0.0,109511.0,-2.211721146688926,19053.992
552,5154.0,2015.0,0.0,0.0,0.0,112168.0,-2.187748616404416,10747.7060546875
553,5154.0,2016.0,0.0,0.0,5.89,114902.0,-2.163666984807704,12059.559
554,5154.0,2017.0,0.0,0.0,0.0,117670.0,-2.139862684199587,3833.789952
555,5154.0,2018.0,0.0,0.0,2.25,90213.0,-2.405570653314469,6656.385024
556,5154.0,2019.0,0.0,0.0,0.0,93044.0,-2.3746720318889465,13053.328282
557,5154.0,2020.0,0.0,0.0,0.0,95427.0,-2.349383242542685,11188.556163
558,5154.0,2021.0,0.0,0.0,3.32,96927.0,-2.33378684413731,1351.305571
559,5154.0,2022.0,0.0,0.0,,,,0.0
560,5172.0,2007.0,0.0,0.0,0.0,62122.0,-2.7786389882425087,0.862
561,5172.0,2008.0,0.0,0.0,2.0,63755.0,-2.752691981725331,0.0
562,5172.0,2009.0,0.0,0.0,0.0,65414.0,-2.7270036890192975,0.0
563,5172.0,2010.0,0.0,0.0,7.0,67103.0,-2.701511624262628,0.0
564,5172.0,2011.0,0.0,0.0,1.0,68852.0,-2.675781481771999,0.0
565,5172.0,2012.0,0.0,0.0,7.0,70648.0,-2.6500313242334435,49.0
566,5172.0,2013.0,0.0,0.0,4.0,72453.0,-2.6248034012494954,11834.617
567,5172.0,2014.0,0.0,0.0,1.0,74309.0,-2.599509746812759,11730.909
568,5172.0,2015.0,0.0,0.0,0.0,76202.0,-2.5743544469857773,7667.5068359375
569,5172.0,2016.0,0.0,0.0,10.43,78148.0,-2.54913801810183,3761.553
570,5172.0,2017.0,0.0,0.0,6.94,80132.0,-2.524067524731623,1906.349056
571,5172.0,2018.0,0.0,0.0,5.31,57375.0,-2.8581291815594145,302.518624
572,5172.0,2019.0,0.0,0.0,6.37,58684.0,-2.83557112143005,12836.696695
573,5172.0,2020.0,0.0,0.0,4.1,59836.0,-2.8161310802624904,1383.877132
574,5172.0,2021.0,0.0,0.0,12.18,60775.0,-2.8005603047812166,108.407343
575,5172.0,2022.0,0.0,0.0,,,,0.0
576,5190.0,2007.0,231.0,231.0,0.0,9566.0,-4.649435602286107,96.556
577,5190.0,2008.0,265.0,265.0,0.0,9506.0,-4.655726909605244,65.427
578,5190.0,2009.0,220.0,132.0,0.0,9439.0,-4.662799298824727,89.072
579,5190.0,2010.0,236.0,141.6,0.0,9375.0,-4.66960204614748,139.0
580,5190.0,2011.0,210.0,115.0,0.0,9315.0,-4.6760219269600425,119.416
581,5190.0,2012.0,196.0,147.0,0.0,9247.0,-4.683347967052115,54.476
582,5190.0,2013.0,157.59,138.03778,0.0,9191.0,-4.689421738435683,1394.6599999999999
583,5190.0,2014.0,157.77,149.42935,0.0,9121.0,-4.697066200692628,1620.049
584,5190.0,2015.0,141.61,127.447716,0.0,9058.0,-4.703996540294987,765.794006347656
585,5190.0,2016.0,137.68681,128.15492,0.0,8998.0,-4.710641818930325,328.421
586,5190.0,2017.0,129.41,152.66971,0.0,8932.0,-4.718002994262435,0.0
587,5190.0,2018.0,124.08,134.72989,0.0,9775.0,-4.627824876552897,925.293888
588,5190.0,2019.0,129.56,181.38,0.0,9844.0,-4.620791566891048,1504.356059
589,5190.0,2020.0,120.0,129.0,0.0,9936.0,-4.611490114732911,76.892175
590,5190.0,2021.0,97.98,94.06,0.0,10090.0,-4.596111341499745,259.995717
591,5190.0,2022.0,88.38,80.84,,,,409.995717
592,5197.0,2007.0,1473.0,1473.0,0.0,15087.0,-4.193855553091035,0.0
593,5197.0,2008.0,1419.0,794.6,13.0,15069.0,-4.195049266343733,0.0
594,5197.0,2009.0,1264.0,758.4,6.0,15068.0,-4.195115625546119,0.0
595,5197.0,2010.0,1248.0,748.8,0.0,15041.0,-4.196908990577926,0.0
596,5197.0,2011.0,1022.0,613.2,1.0,15035.0,-4.197307953280205,0.0
597,5197.0,2012.0,1022.0,613.2,4.0,15013.0,-4.198772179831327,52.027
598,5197.0,2013.0,864.0,486.51642,0.0,15010.0,-4.198972013304098,1423.1769439999998
599,5197.0,2014.0,651.15,396.46695,0.0,14981.0,-4.2009057984564455,2131.076443
600,5197.0,2015.0,563.54,550.64825,0.0,14972.0,-4.201506699826555,1014.08319091796
601,5197.0,2016.0,518.0172,523.4781,0.0,14964.0,-4.202041137677475,972.786
602,5197.0,2017.0,435.06,403.27274,0.0,14945.0,-4.203311573474039,1154.900864
603,5197.0,2018.0,408.9,500.59464,0.0,15444.0,-4.170469952611592,303.642208
604,5197.0,2019.0,381.0,489.0,0.0,15042.0,-4.19684251226645,1089.517381
605,5197.0,2020.0,386.0,459.0,0.0,14833.0,-4.21083343566777,1742.222254
606,5197.0,2021.0,370.12,399.73,0.0,15063.0,-4.195447487627286,2.615584
607,5197.0,2022.0,355.24,323.04,,,,0.0
608,5206.0,2007.0,98.0,97.0,0.0,4275.0,-5.454737285819339,0.0
609,5206.0,2008.0,98.0,98.0,0.0,4172.0,-5.4791200773727216,0.301
610,5206.0,2009.0,59.0,88.5,0.0,4063.0,-5.505587568705956,0.292
611,5206.0,2010.0,121.0,151.3,0.0,3958.0,-5.531763810858144,0.231
612,5206.0,2011.0,107.0,133.75,0.0,3851.0,-5.559162785046258,28.436144
613,5206.0,2012.0,119.0,89.25,0.0,3756.0,-5.584134512390305,8.889852000000005
614,5206.0,2013.0,164.61,133.88774,0.0,3659.0,-5.610292131568862,640.476
615,5206.0,2014.0,184.24,162.0357,0.0,3567.0,-5.635750064264374,640.55
616,5206.0,2015.0,178.82,169.17804,0.0,3463.0,-5.665331288281949,226.345993041992
617,5206.0,2016.0,168.19447,164.56763,0.0,3375.0,-5.691063702248426,0.0
618,5206.0,2017.0,164.28,138.43365,0.0,3284.0,-5.718388627045563,32.226204
619,5206.0,2018.0,157.49,181.52686,0.0,4797.0,-5.339556114564634,236.045056
620,5206.0,2019.0,139.0,170.0,0.0,4760.0,-5.347297548769755,1900.0
621,5206.0,2020.0,138.0,156.0,0.0,4758.0,-5.347717716843164,0.0
622,5206.0,2021.0,109.33,99.49,0.0,4832.0,-5.3322878861191905,0.0
623,5206.0,2022.0,96.74,72.48,,,,0.0
624,5209.0,2007.0,5012.0,6182.0,0.0,21263.0,-3.8507397770112473,0.0
625,5209.0,2008.0,5148.0,6178.0,0.0,21206.0,-3.8534239631252105,0.0
626,5209.0,2009.0,4250.8,4782.0,0.0,21144.0,-3.8563518080576853,0.083
627,5209.0,2010.0,4845.5,5814.6,0.0,21068.0,-3.8599525131371437,48.631
628,5209.0,2011.0,4459.0,7803.25,0.0,20998.0,-3.863280461440156,1.292
629,5209.0,2012.0,5338.0,4003.5,0.0,20922.0,-3.866906246625023,49.44200000000001
630,5209.0,2013.0,5785.43,7963.4194,0.0,20843.0,-3.870689141935169,1482.259
631,5209.0,2014.0,5675.87,8447.702,0.0,20747.0,-3.8753054224929833,2601.853
632,5209.0,2015.0,5264.94,6902.0444,0.0,20653.0,-3.879846273732925,905.015014648437
633,5209.0,2016.0,4938.157,6695.0527,0.0,20565.0,-3.884116052175138,0.0
634,5209.0,2017.0,5115.69,9328.36,0.0,20476.0,-3.888452973915714,666.771456
635,5209.0,2018.0,5154.48,7791.021,0.0,21377.0,-3.845392923130383,2000.0
636,5209.0,2019.0,5173.0,6917.0,0.0,21504.0,-3.8394698127464375,550.119561
637,5209.0,2020.0,5316.0,6573.0,0.0,21688.0,-3.8309500594016668,520.09079
638,5209.0,2021.0,5000.6,5000.6,0.0,22024.0,-3.815577107159894,0.0
639,5209.0,2022.0,5070.37,6399.21,,,,1861.48591
640,5212.0,2007.0,142.0,99.4,0.0,63062.0,-2.763621052257521,0.0
641,5212.0,2008.0,140.0,98.0,0.0,63975.0,-2.749247265952548,0.0
642,5212.0,2009.0,140.0,98.0,0.0,64872.0,-2.7353237664876704,11.94
643,5212.0,2010.0,90.0,63.0,0.0,65773.0,-2.7215306555160885,20.313
644,5212.0,2011.0,90.0,63.0,0.0,66665.0,-2.70806020115221,32.287
645,5212.0,2012.0,141.0,105.75,0.0,67549.0,-2.694887214575929,18.250336
