,munname,muncode,CapitalRevenue,year
17335,Cáceres,5120.0,0.0,2012.0
17336,Cáceres,5120.0,23546780.0,2013.0
17337,Cáceres,5120.0,8891726.0,2014.0
17338,Cáceres,5120.0,9128394.0,2015.0
17339,Cáceres,5120.0,6940533.0,2016.0
17340,Cáceres,5120.0,0.0,2017.0
17341,Cáceres,5120.0,13957480.0,2018.0
17342,Cáceres,5120.0,0.0,2019.0
17343,Cáceres,5120.0,10402273.0,2020.0
17344,Cáceres,5120.0,0.0,2021.0
17345,Cáceres,5120.0,0.0,2022.0
17967,Caicedo,5125.0,1315.0,2000.0
17968,Caicedo,5125.0,13438.0,2001.0
17969,Caicedo,5125.0,12422.0,2002.0
17970,Caicedo,5125.0,0.0,2003.0
17971,Caicedo,5125.0,0.0,2004.0
17972,Caicedo,5125.0,0.0,2005.0
17973,Caicedo,5125.0,0.0,2006.0
17974,Caicedo,5125.0,0.0,2007.0
17975,Caicedo,5125.0,0.0,2008.0
17976,Caicedo,5125.0,0.0,2009.0
17977,Caicedo,5125.0,0.0,2010.0
17978,Caicedo,5125.0,0.0,2011.0
17979,Caicedo,5125.0,608696.0,2012.0
17980,Caicedo,5125.0,6859328.0,2013.0
17981,Caicedo,5125.0,9638341.0,2014.0
17982,Caicedo,5125.0,700037.0,2015.0
17983,Caicedo,5125.0,1278864.0,2016.0
17984,Caicedo,5125.0,3949419.0,2017.0
17985,Caicedo,5125.0,5931691.0,2018.0
17986,Caicedo,5125.0,0.0,2019.0
17987,Caicedo,5125.0,277655.0,2020.0
17988,Caicedo,5125.0,14027634.0,2021.0
17989,Caicedo,5125.0,0.0,2022.0
18611,Caldas,5129.0,0.0,2000.0
18612,Caldas,5129.0,0.0,2001.0
18613,Caldas,5129.0,514933.0,2002.0
18614,Caldas,5129.0,0.0,2003.0
18615,Caldas,5129.0,78.0,2004.0
18616,Caldas,5129.0,350424.0,2005.0
18617,Caldas,5129.0,2226.0,2006.0
18618,Caldas,5129.0,2981.0,2007.0
18619,Caldas,5129.0,294.0,2008.0
18620,Caldas,5129.0,183850.0,2009.0
18621,Caldas,5129.0,811.0,2010.0
18622,Caldas,5129.0,896.0,2011.0
18623,Caldas,5129.0,129587.0,2012.0
18624,Caldas,5129.0,23150.0,2013.0
18625,Caldas,5129.0,248329.0,2014.0
18626,Caldas,5129.0,4929.0,2015.0
18627,Caldas,5129.0,5907.0,2016.0
18628,Caldas,5129.0,2391605.0,2017.0
18629,Caldas,5129.0,4250595.0,2018.0
18630,Caldas,5129.0,0.0,2019.0
18631,Caldas,5129.0,,2020.0
18632,Caldas,5129.0,592200.0,2021.0
18633,Caldas,5129.0,592920.0,2022.0
19255,Campamento,5134.0,56700.0,2000.0
19256,Campamento,5134.0,0.0,2001.0
19257,Campamento,5134.0,8269.0,2002.0
19258,Campamento,5134.0,15006.0,2003.0
19259,Campamento,5134.0,80445.0,2004.0
19260,Campamento,5134.0,0.0,2005.0
19261,Campamento,5134.0,0.0,2006.0
19262,Campamento,5134.0,0.0,2007.0
19263,Campamento,5134.0,17357.0,2008.0
19264,Campamento,5134.0,0.0,2009.0
19265,Campamento,5134.0,0.0,2010.0
19266,Campamento,5134.0,0.0,2011.0
19267,Campamento,5134.0,5307843.0,2012.0
19268,Campamento,5134.0,3081828.0,2013.0
19269,Campamento,5134.0,9834399.0,2014.0
19270,Campamento,5134.0,9359118.0,2015.0
19271,Campamento,5134.0,2689723.0,2016.0
19272,Campamento,5134.0,6951110.0,2017.0
19273,Campamento,5134.0,6898530.0,2018.0
19274,Campamento,5134.0,8238652.0,2019.0
19275,Campamento,5134.0,,2020.0
19276,Campamento,5134.0,0.0,2021.0
19277,Campamento,5134.0,0.0,2022.0
19899,Cañasgordas,5138.0,51.0,2000.0
19900,Cañasgordas,5138.0,0.0,2001.0
19901,Cañasgordas,5138.0,0.0,2002.0
19902,Cañasgordas,5138.0,1187.0,2003.0
19903,Cañasgordas,5138.0,0.0,2004.0
19904,Cañasgordas,5138.0,6078.0,2005.0
19905,Cañasgordas,5138.0,0.0,2006.0
19906,Cañasgordas,5138.0,0.0,2007.0
19907,Cañasgordas,5138.0,0.0,2008.0
19908,Cañasgordas,5138.0,923187.0,2009.0
19909,Cañasgordas,5138.0,3797614.0,2010.0
19910,Cañasgordas,5138.0,24509722.0,2011.0
19911,Cañasgordas,5138.0,3504901.0,2012.0
19912,Cañasgordas,5138.0,24453379.0,2013.0
19913,Cañasgordas,5138.0,44888139.0,2014.0
19914,Cañasgordas,5138.0,29382545.0,2015.0
19915,Cañasgordas,5138.0,32315092.0,2016.0
19916,Cañasgordas,5138.0,4319998.0,2017.0
19917,Cañasgordas,5138.0,5976.0,2018.0
19918,Cañasgordas,5138.0,18338727.0,2019.0
19919,Cañasgordas,5138.0,7109059.0,2020.0
19920,Cañasgordas,5138.0,0.0,2021.0
19921,Cañasgordas,5138.0,0.0,2022.0
20543,Caracolí,5142.0,6382937.0,2000.0
20544,Caracolí,5142.0,397473.0,2001.0
20545,Caracolí,5142.0,56771827.0,2002.0
20546,Caracolí,5142.0,3502.0,2003.0
20547,Caracolí,5142.0,0.0,2004.0
20548,Caracolí,5142.0,561236.0,2005.0
20549,Caracolí,5142.0,0.0,2006.0
20550,Caracolí,5142.0,0.0,2007.0
20551,Caracolí,5142.0,2449299.0,2008.0
20552,Caracolí,5142.0,811387.0,2009.0
20553,Caracolí,5142.0,0.0,2010.0
20554,Caracolí,5142.0,1258404.0,2011.0
20555,Caracolí,5142.0,1727360.0,2012.0
20556,Caracolí,5142.0,3831253.0,2013.0
20557,Caracolí,5142.0,16742309.0,2014.0
20558,Caracolí,5142.0,15848879.0,2015.0
20559,Caracolí,5142.0,4664434.0,2016.0
20560,Caracolí,5142.0,0.0,2017.0
20561,Caracolí,5142.0,6283248.0,2018.0
20562,Caracolí,5142.0,27423366.0,2019.0
20563,Caracolí,5142.0,1269634.0,2020.0
20564,Caracolí,5142.0,0.0,2021.0
20565,Caracolí,5142.0,0.0,2022.0
21187,Caramanta,5145.0,36799.0,2000.0
21188,Caramanta,5145.0,0.0,2001.0
21189,Caramanta,5145.0,0.0,2002.0
21190,Caramanta,5145.0,0.0,2003.0
21191,Caramanta,5145.0,0.0,2004.0
21192,Caramanta,5145.0,0.0,2005.0
21193,Caramanta,5145.0,0.0,2006.0
21194,Caramanta,5145.0,189227.0,2007.0
21195,Caramanta,5145.0,0.0,2008.0
21196,Caramanta,5145.0,0.0,2009.0
21197,Caramanta,5145.0,116265.0,2010.0
21198,Caramanta,5145.0,0.0,2011.0
21199,Caramanta,5145.0,2257.0,2012.0
21200,Caramanta,5145.0,8780945.0,2013.0
21201,Caramanta,5145.0,0.0,2014.0
21202,Caramanta,5145.0,3483775.0,2015.0
21203,Caramanta,5145.0,498804.0,2016.0
21204,Caramanta,5145.0,0.0,2017.0
21205,Caramanta,5145.0,0.0,2018.0
21206,Caramanta,5145.0,570367.0,2019.0
21207,Caramanta,5145.0,,2020.0
21208,Caramanta,5145.0,23933288.0,2021.0
21209,Caramanta,5145.0,346779135.0,2022.0
21831,Carepa,5147.0,382506.0,2000.0
21832,Carepa,5147.0,370873.0,2001.0
21833,Carepa,5147.0,597907.0,2002.0
21834,Carepa,5147.0,10165.0,2003.0
21835,Carepa,5147.0,160255.0,2004.0
21836,Carepa,5147.0,0.0,2005.0
21837,Carepa,5147.0,0.0,2006.0
21838,Carepa,5147.0,0.0,2007.0
21839,Carepa,5147.0,0.0,2008.0
21840,Carepa,5147.0,0.0,2009.0
21841,Carepa,5147.0,0.0,2010.0
21842,Carepa,5147.0,17311.0,2011.0
21843,Carepa,5147.0,94759.0,2012.0
21844,Carepa,5147.0,6928732.0,2013.0
21845,Carepa,5147.0,4660849.0,2014.0
21846,Carepa,5147.0,4422424.0,2015.0
21847,Carepa,5147.0,3867412.0,2016.0
21848,Carepa,5147.0,4293034.0,2017.0
21849,Carepa,5147.0,5664320.0,2018.0
21850,Carepa,5147.0,4446859.0,2019.0
21851,Carepa,5147.0,6392425.0,2020.0
21852,Carepa,5147.0,1757983.0,2021.0
21853,Carepa,5147.0,9217935.0,2022.0
22475,El Carmen de Viboral,5148.0,0.0,2000.0
22476,El Carmen de Viboral,5148.0,0.0,2001.0
22477,El Carmen de Viboral,5148.0,0.0,2002.0
22478,El Carmen de Viboral,5148.0,0.0,2003.0
22479,El Carmen de Viboral,5148.0,0.0,2004.0
22480,El Carmen de Viboral,5148.0,0.0,2005.0
22481,El Carmen de Viboral,5148.0,0.0,2006.0
22482,El Carmen de Viboral,5148.0,58199.0,2007.0
22483,El Carmen de Viboral,5148.0,0.0,2008.0
22484,El Carmen de Viboral,5148.0,0.0,2009.0
22485,El Carmen de Viboral,5148.0,0.0,2010.0
22486,El Carmen de Viboral,5148.0,0.0,2011.0
22487,El Carmen de Viboral,5148.0,0.0,2012.0
22488,El Carmen de Viboral,5148.0,1917811.0,2013.0
22489,El Carmen de Viboral,5148.0,5759327.0,2014.0
22490,El Carmen de Viboral,5148.0,4930933.0,2015.0
22491,El Carmen de Viboral,5148.0,2860471.0,2016.0
22492,El Carmen de Viboral,5148.0,15965.0,2017.0
22493,El Carmen de Viboral,5148.0,4657071.0,2018.0
22494,El Carmen de Viboral,5148.0,0.0,2019.0
22495,El Carmen de Viboral,5148.0,1917515.0,2020.0
22496,El Carmen de Viboral,5148.0,0.0,2021.0
22497,El Carmen de Viboral,5148.0,552580.0,2022.0
23119,Carolina,5150.0,0.0,2000.0
23120,Carolina,5150.0,0.0,2001.0
23121,Carolina,5150.0,0.0,2002.0
23122,Carolina,5150.0,0.0,2003.0
23123,Carolina,5150.0,2817515.0,2004.0
23124,Carolina,5150.0,0.0,2005.0
23125,Carolina,5150.0,0.0,2006.0
23126,Carolina,5150.0,0.0,2007.0
23127,Carolina,5150.0,0.0,2008.0
23128,Carolina,5150.0,0.0,2009.0
23129,Carolina,5150.0,708101.0,2010.0
23130,Carolina,5150.0,0.0,2011.0
23131,Carolina,5150.0,1265988.0,2012.0
23132,Carolina,5150.0,10146104.0,2013.0
23133,Carolina,5150.0,15704545.0,2014.0
23134,Carolina,5150.0,0.0,2015.0
23135,Carolina,5150.0,1415043.0,2016.0
23136,Carolina,5150.0,1240548.0,2017.0
23137,Carolina,5150.0,0.0,2018.0
23138,Carolina,5150.0,0.0,2019.0
23139,Carolina,5150.0,,2020.0
23140,Carolina,5150.0,0.0,2021.0
23141,Carolina,5150.0,6685369.0,2022.0
23763,Caucasia,5154.0,2083153.0,2000.0
23764,Caucasia,5154.0,355.0,2001.0
23765,Caucasia,5154.0,0.0,2002.0
23766,Caucasia,5154.0,519873.0,2003.0
23767,Caucasia,5154.0,3883728.0,2004.0
23768,Caucasia,5154.0,5048471.0,2005.0
23769,Caucasia,5154.0,3146208.0,2006.0
23770,Caucasia,5154.0,2123835.0,2007.0
23771,Caucasia,5154.0,1521776.0,2008.0
23772,Caucasia,5154.0,2077624.0,2009.0
23773,Caucasia,5154.0,2719598.0,2010.0
23774,Caucasia,5154.0,4749767.0,2011.0
23775,Caucasia,5154.0,0.0,2012.0
23776,Caucasia,5154.0,12638351.0,2013.0
23777,Caucasia,5154.0,17399158.0,2014.0
23778,Caucasia,5154.0,9581793.0,2015.0
23779,Caucasia,5154.0,10495517.0,2016.0
23780,Caucasia,5154.0,3258086.0,2017.0
23781,Caucasia,5154.0,5524934.0,2018.0
23782,Caucasia,5154.0,14029200.0,2019.0
23783,Caucasia,5154.0,11724728.0,2020.0
23784,Caucasia,5154.0,1394148.0,2021.0
23785,Caucasia,5154.0,0.0,2022.0
24407,Chigorodó,5172.0,0.0,2000.0
24408,Chigorodó,5172.0,0.0,2001.0
24409,Chigorodó,5172.0,0.0,2002.0
24410,Chigorodó,5172.0,542316.0,2003.0
24411,Chigorodó,5172.0,1107796.0,2004.0
24412,Chigorodó,5172.0,0.0,2005.0
24413,Chigorodó,5172.0,1357.0,2006.0
24414,Chigorodó,5172.0,1388.0,2007.0
24415,Chigorodó,5172.0,0.0,2008.0
24416,Chigorodó,5172.0,0.0,2009.0
24417,Chigorodó,5172.0,0.0,2010.0
24418,Chigorodó,5172.0,0.0,2011.0
24419,Chigorodó,5172.0,69358.0,2012.0
24420,Chigorodó,5172.0,16334199.0,2013.0
24421,Chigorodó,5172.0,15786660.0,2014.0
24422,Chigorodó,5172.0,10062081.0,2015.0
24423,Chigorodó,5172.0,4813371.0,2016.0
24424,Chigorodó,5172.0,2379011.0,2017.0
24425,Chigorodó,5172.0,368247.0,2018.0
24426,Chigorodó,5172.0,21874270.0,2019.0
24427,Chigorodó,5172.0,2312783.0,2020.0
24428,Chigorodó,5172.0,178375.0,2021.0
24429,Chigorodó,5172.0,0.0,2022.0
25051,Cisneros,5190.0,512060.0,2000.0
25052,Cisneros,5190.0,0.0,2001.0
25053,Cisneros,5190.0,1595853.0,2002.0
25054,Cisneros,5190.0,0.0,2003.0
25055,Cisneros,5190.0,550554.0,2004.0
25056,Cisneros,5190.0,390901.0,2005.0
25057,Cisneros,5190.0,0.0,2006.0
25058,Cisneros,5190.0,1009367.0,2007.0
25059,Cisneros,5190.0,688271.0,2008.0
25060,Cisneros,5190.0,943659.0,2009.0
25061,Cisneros,5190.0,1482667.0,2010.0
25062,Cisneros,5190.0,1281975.0,2011.0
25063,Cisneros,5190.0,589121.0,2012.0
25064,Cisneros,5190.0,15174192.0,2013.0
25065,Cisneros,5190.0,17761748.0,2014.0
25066,Cisneros,5190.0,8454339.0,2015.0
25067,Cisneros,5190.0,3649933.0,2016.0
25068,Cisneros,5190.0,0.0,2017.0
25069,Cisneros,5190.0,10432900.0,2018.0
25070,Cisneros,5190.0,15281959.0,2019.0
25071,Cisneros,5190.0,773875.0,2020.0
25072,Cisneros,5190.0,2576766.0,2021.0
25073,Cisneros,5190.0,3998788.0,2022.0
25695,Cocorná,5197.0,389547.0,2000.0
25696,Cocorná,5197.0,2097554.0,2001.0
25697,Cocorná,5197.0,1189663.0,2002.0
25698,Cocorná,5197.0,0.0,2003.0
25699,Cocorná,5197.0,0.0,2004.0
25700,Cocorná,5197.0,0.0,2005.0
25701,Cocorná,5197.0,0.0,2006.0
25702,Cocorná,5197.0,0.0,2007.0
25703,Cocorná,5197.0,0.0,2008.0
25704,Cocorná,5197.0,0.0,2009.0
25705,Cocorná,5197.0,0.0,2010.0
25706,Cocorná,5197.0,0.0,2011.0
25707,Cocorná,5197.0,346546.0,2012.0
25708,Cocorná,5197.0,9481525.0,2013.0
25709,Cocorná,5197.0,14225195.0,2014.0
25710,Cocorná,5197.0,6773198.0,2015.0
25711,Cocorná,5197.0,6500842.0,2016.0
25712,Cocorná,5197.0,7727674.0,2017.0
25713,Cocorná,5197.0,2034590.0,2018.0
25714,Cocorná,5197.0,7243168.0,2019.0
25715,Cocorná,5197.0,11745583.0,2020.0
25716,Cocorná,5197.0,17364.0,2021.0
25717,Cocorná,5197.0,0.0,2022.0
26339,Concepción,5206.0,51919.0,2000.0
26340,Concepción,5206.0,9391.0,2001.0
26341,Concepción,5206.0,0.0,2002.0
26342,Concepción,5206.0,639151.0,2003.0
26343,Concepción,5206.0,0.0,2004.0
26344,Concepción,5206.0,297583.0,2005.0
26345,Concepción,5206.0,753.0,2006.0
26346,Concepción,5206.0,0.0,2007.0
26347,Concepción,5206.0,7215.0,2008.0
26348,Concepción,5206.0,7187.0,2009.0
26349,Concepción,5206.0,5836.0,2010.0
26350,Concepción,5206.0,738409.0,2011.0
26351,Concepción,5206.0,236684.0,2012.0
26352,Concepción,5206.0,17504127.0,2013.0
26353,Concepción,5206.0,17957668.0,2014.0
26354,Concepción,5206.0,6536125.0,2015.0
26355,Concepción,5206.0,0.0,2016.0
26356,Concepción,5206.0,981310.0,2017.0
26357,Concepción,5206.0,7390265.0,2018.0
26358,Concepción,5206.0,39915966.0,2019.0
26359,Concepción,5206.0,,2020.0
26360,Concepción,5206.0,0.0,2021.0
26361,Concepción,5206.0,0.0,2022.0
26983,Concordia,5209.0,0.0,2000.0
26984,Concordia,5209.0,190.0,2001.0
26985,Concordia,5209.0,1004533.0,2002.0
26986,Concordia,5209.0,0.0,2003.0
26987,Concordia,5209.0,0.0,2004.0
26988,Concordia,5209.0,0.0,2005.0
26989,Concordia,5209.0,0.0,2006.0
26990,Concordia,5209.0,0.0,2007.0
26991,Concordia,5209.0,0.0,2008.0
26992,Concordia,5209.0,393.0,2009.0
26993,Concordia,5209.0,230829.0,2010.0
26994,Concordia,5209.0,6153.0,2011.0
26995,Concordia,5209.0,236316.0,2012.0
26996,Concordia,5209.0,7111543.0,2013.0
26997,Concordia,5209.0,12540864.0,2014.0
26998,Concordia,5209.0,4382003.0,2015.0
26999,Concordia,5209.0,0.0,2016.0
27000,Concordia,5209.0,3256356.0,2017.0
27001,Concordia,5209.0,9817878.0,2018.0
27002,Concordia,5209.0,2558220.0,2019.0
27003,Concordia,5209.0,2398058.0,2020.0
27004,Concordia,5209.0,0.0,2021.0
27005,Concordia,5209.0,8328051.0,2022.0
27627,Copacabana,5212.0,0.0,2000.0
27628,Copacabana,5212.0,0.0,2001.0
27629,Copacabana,5212.0,0.0,2002.0
27630,Copacabana,5212.0,0.0,2003.0
27631,Copacabana,5212.0,409737.0,2004.0
27632,Copacabana,5212.0,24679.0,2005.0
27633,Copacabana,5212.0,533.0,2006.0
27634,Copacabana,5212.0,0.0,2007.0
27635,Copacabana,5212.0,0.0,2008.0
27636,Copacabana,5212.0,18405.0,2009.0
27637,Copacabana,5212.0,30883.0,2010.0
27638,Copacabana,5212.0,48432.0,2011.0
27639,Copacabana,5212.0,27018.0,2012.0
27640,Copacabana,5212.0,633.0,2013.0
27641,Copacabana,5212.0,3320.0,2014.0
27642,Copacabana,5212.0,7205.0,2015.0
27643,Copacabana,5212.0,3925.0,2016.0
27644,Copacabana,5212.0,2086.0,2017.0
27645,Copacabana,5212.0,0.0,2018.0
27646,Copacabana,5212.0,0.0,2019.0
27647,Copacabana,5212.0,,2020.0
27648,Copacabana,5212.0,0.0,2021.0
27649,Copacabana,5212.0,0.0,2022.0
28271,Dabeiba,5234.0,0.0,2000.0
28272,Dabeiba,5234.0,0.0,2001.0
28273,Dabeiba,5234.0,0.0,2002.0
28274,Dabeiba,5234.0,0.0,2003.0
28275,Dabeiba,5234.0,294672.0,2004.0
28276,Dabeiba,5234.0,0.0,2005.0
28277,Dabeiba,5234.0,0.0,2006.0
28278,Dabeiba,5234.0,0.0,2007.0
28279,Dabeiba,5234.0,0.0,2008.0
28280,Dabeiba,5234.0,3072950.0,2009.0
28281,Dabeiba,5234.0,0.0,2010.0
28282,Dabeiba,5234.0,0.0,2011.0
28283,Dabeiba,5234.0,0.0,2012.0
28284,Dabeiba,5234.0,3082309.0,2013.0
28285,Dabeiba,5234.0,9775903.0,2014.0
28286,Dabeiba,5234.0,3505270.0,2015.0
28287,Dabeiba,5234.0,12091138.0,2016.0
28288,Dabeiba,5234.0,3190543.0,2017.0
28289,Dabeiba,5234.0,1886627.0,2018.0
28290,Dabeiba,5234.0,0.0,2019.0
28291,Dabeiba,5234.0,18585027.0,2020.0
28292,Dabeiba,5234.0,0.0,2021.0
28293,Dabeiba,5234.0,0.0,2022.0
28915,Don Matías,5237.0,0.0,2000.0
28916,Don Matías,5237.0,0.0,2001.0
28917,Don Matías,5237.0,0.0,2002.0
28918,Don Matías,5237.0,0.0,2003.0
28919,Don Matías,5237.0,0.0,2004.0
28920,Don Matías,5237.0,0.0,2005.0
28921,Don Matías,5237.0,0.0,2006.0
28922,Don Matías,5237.0,1093.0,2007.0
28923,Don Matías,5237.0,784.0,2008.0
28924,Don Matías,5237.0,1033.0,2009.0
28925,Don Matías,5237.0,1216.0,2010.0
28926,Don Matías,5237.0,1860.0,2011.0
28927,Don Matías,5237.0,2093.0,2012.0
28928,Don Matías,5237.0,2318549.0,2013.0
28929,Don Matías,5237.0,5081960.0,2014.0
28930,Don Matías,5237.0,4505175.0,2015.0
28931,Don Matías,5237.0,4066538.0,2016.0
28932,Don Matías,5237.0,6901698.0,2017.0
28933,Don Matías,5237.0,3000336.0,2018.0
28934,Don Matías,5237.0,8600336.0,2019.0
28935,Don Matías,5237.0,,2020.0
28936,Don Matías,5237.0,0.0,2021.0
28937,Don Matías,5237.0,0.0,2022.0
29559,Ebéjico,5240.0,0.0,2000.0
29560,Ebéjico,5240.0,0.0,2001.0
29561,Ebéjico,5240.0,0.0,2002.0
29562,Ebéjico,5240.0,0.0,2003.0
29563,Ebéjico,5240.0,0.0,2004.0
29564,Ebéjico,5240.0,0.0,2005.0
29565,Ebéjico,5240.0,0.0,2006.0
29566,Ebéjico,5240.0,0.0,2007.0
29567,Ebéjico,5240.0,0.0,2008.0
29568,Ebéjico,5240.0,0.0,2009.0
29569,Ebéjico,5240.0,0.0,2010.0
29570,Ebéjico,5240.0,0.0,2011.0
29571,Ebéjico,5240.0,0.0,2012.0
29572,Ebéjico,5240.0,7983395.0,2013.0
29573,Ebéjico,5240.0,0.0,2014.0
29574,Ebéjico,5240.0,6356644.0,2015.0
29575,Ebéjico,5240.0,6925188.0,2016.0
29576,Ebéjico,5240.0,3268567.0,2017.0
29577,Ebéjico,5240.0,3318429.0,2018.0
29578,Ebéjico,5240.0,13322802.0,2019.0
29579,Ebéjico,5240.0,11368960.0,2020.0
29580,Ebéjico,5240.0,0.0,2021.0
29581,Ebéjico,5240.0,0.0,2022.0
30203,El Bagre,5250.0,101670.0,2000.0
30204,El Bagre,5250.0,60553.0,2001.0
30205,El Bagre,5250.0,1272819.0,2002.0
30206,El Bagre,5250.0,1655191.0,2003.0
30207,El Bagre,5250.0,1864160.0,2004.0
30208,El Bagre,5250.0,5735665.0,2005.0
30209,El Bagre,5250.0,5227112.0,2006.0
30210,El Bagre,5250.0,3471150.0,2007.0
30211,El Bagre,5250.0,2122518.0,2008.0
30212,El Bagre,5250.0,2441314.0,2009.0
30213,El Bagre,5250.0,4423879.0,2010.0
30214,El Bagre,5250.0,3731414.0,2011.0
30215,El Bagre,5250.0,7514969.0,2012.0
30216,El Bagre,5250.0,7227364.0,2013.0
30217,El Bagre,5250.0,13903781.0,2014.0
30218,El Bagre,5250.0,8549656.0,2015.0
30219,El Bagre,5250.0,17141992.0,2016.0
30220,El Bagre,5250.0,0.0,2017.0
30221,El Bagre,5250.0,10088640.0,2018.0
30222,El Bagre,5250.0,16263080.0,2019.0
30223,El Bagre,5250.0,13836428.0,2020.0
30224,El Bagre,5250.0,2309430.0,2021.0
30225,El Bagre,5250.0,0.0,2022.0
30847,Entrerrios,5264.0,0.0,2000.0
30848,Entrerrios,5264.0,0.0,2001.0
30849,Entrerrios,5264.0,1702652.0,2002.0
30850,Entrerrios,5264.0,0.0,2003.0
30851,Entrerrios,5264.0,1305.0,2004.0
30852,Entrerrios,5264.0,0.0,2005.0
30853,Entrerrios,5264.0,0.0,2006.0
30854,Entrerrios,5264.0,0.0,2007.0
30855,Entrerrios,5264.0,108657.0,2008.0
30856,Entrerrios,5264.0,563214.0,2009.0
30857,Entrerrios,5264.0,71821.0,2010.0
30858,Entrerrios,5264.0,0.0,2011.0
30859,Entrerrios,5264.0,49328.0,2012.0
30860,Entrerrios,5264.0,118952.0,2013.0
30861,Entrerrios,5264.0,9500479.0,2014.0
30862,Entrerrios,5264.0,4431558.0,2015.0
30863,Entrerrios,5264.0,11370254.0,2016.0
30864,Entrerrios,5264.0,0.0,2017.0
30865,Entrerrios,5264.0,19021156.0,2018.0
30866,Entrerrios,5264.0,1888947.0,2019.0
30867,Entrerrios,5264.0,4613099.0,2020.0
30868,Entrerrios,5264.0,0.0,2021.0
30869,Entrerrios,5264.0,0.0,2022.0
31491,Envigado,5266.0,0.0,2000.0
31492,Envigado,5266.0,0.0,2001.0
31493,Envigado,5266.0,0.0,2002.0
31494,Envigado,5266.0,504246.0,2003.0
31495,Envigado,5266.0,0.0,2004.0
31496,Envigado,5266.0,0.0,2005.0
31497,Envigado,5266.0,0.0,2006.0
31498,Envigado,5266.0,0.0,2007.0
31499,Envigado,5266.0,0.0,2008.0
31500,Envigado,5266.0,0.0,2009.0
31501,Envigado,5266.0,0.0,2010.0
31502,Envigado,5266.0,0.0,2011.0
31503,Envigado,5266.0,0.0,2012.0
31504,Envigado,5266.0,15545.0,2013.0
31505,Envigado,5266.0,25947.0,2014.0
31506,Envigado,5266.0,403.0,2015.0
31507,Envigado,5266.0,543.0,2016.0
31508,Envigado,5266.0,0.0,2017.0
31509,Envigado,5266.0,245.0,2018.0
31510,Envigado,5266.0,0.0,2019.0
31511,Envigado,5266.0,,2020.0
31512,Envigado,5266.0,0.0,2021.0
31513,Envigado,5266.0,0.0,2022.0
32135,Fredonia,5282.0,5132.0,2000.0
32136,Fredonia,5282.0,0.0,2001.0
32137,Fredonia,5282.0,9741.0,2002.0
32138,Fredonia,5282.0,441075.0,2003.0
32139,Fredonia,5282.0,129945.0,2004.0
32140,Fredonia,5282.0,83325.0,2005.0
32141,Fredonia,5282.0,0.0,2006.0
32142,Fredonia,5282.0,0.0,2007.0
32143,Fredonia,5282.0,1408066.0,2008.0
32144,Fredonia,5282.0,695908.0,2009.0
32145,Fredonia,5282.0,449944.0,2010.0
32146,Fredonia,5282.0,1268397.0,2011.0
32147,Fredonia,5282.0,377826.0,2012.0
32148,Fredonia,5282.0,315548.0,2013.0
32149,Fredonia,5282.0,3516027.0,2014.0
32150,Fredonia,5282.0,0.0,2015.0
32151,Fredonia,5282.0,576692.0,2016.0
32152,Fredonia,5282.0,7575234.0,2017.0
32153,Fredonia,5282.0,4517721.0,2018.0
32154,Fredonia,5282.0,0.0,2019.0
32155,Fredonia,5282.0,5305571.0,2020.0
32156,Fredonia,5282.0,0.0,2021.0
32157,Fredonia,5282.0,0.0,2022.0
32779,Frontino,5284.0,99229.0,2000.0
32780,Frontino,5284.0,302336.0,2001.0
32781,Frontino,5284.0,417213.0,2002.0
32782,Frontino,5284.0,198711.0,2003.0
32783,Frontino,5284.0,794.0,2004.0
32784,Frontino,5284.0,190030.0,2005.0
32785,Frontino,5284.0,394284.0,2006.0
32786,Frontino,5284.0,351340.0,2007.0
32787,Frontino,5284.0,439816.0,2008.0
32788,Frontino,5284.0,371199.0,2009.0
32789,Frontino,5284.0,3538298.0,2010.0
32790,Frontino,5284.0,1682240.0,2011.0
32791,Frontino,5284.0,1685483.0,2012.0
32792,Frontino,5284.0,10878698.0,2013.0
32793,Frontino,5284.0,7464060.0,2014.0
32794,Frontino,5284.0,7004375.0,2015.0
32795,Frontino,5284.0,92361.0,2016.0
32796,Frontino,5284.0,0.0,2017.0
32797,Frontino,5284.0,0.0,2018.0
32798,Frontino,5284.0,2721271.0,2019.0
32799,Frontino,5284.0,,2020.0
32800,Frontino,5284.0,4830292.0,2021.0
32801,Frontino,5284.0,11884207.0,2022.0
33423,Giraldo,5306.0,0.0,2000.0
33424,Giraldo,5306.0,0.0,2001.0
33425,Giraldo,5306.0,0.0,2002.0
33426,Giraldo,5306.0,0.0,2003.0
33427,Giraldo,5306.0,0.0,2004.0
33428,Giraldo,5306.0,0.0,2005.0
33429,Giraldo,5306.0,0.0,2006.0
33430,Giraldo,5306.0,0.0,2007.0
33431,Giraldo,5306.0,0.0,2008.0
33432,Giraldo,5306.0,0.0,2009.0
33433,Giraldo,5306.0,0.0,2010.0
33434,Giraldo,5306.0,0.0,2011.0
33435,Giraldo,5306.0,1205911.0,2012.0
33436,Giraldo,5306.0,0.0,2013.0
33437,Giraldo,5306.0,19030318.0,2014.0
33438,Giraldo,5306.0,183246245.0,2015.0
33439,Giraldo,5306.0,3164530.0,2016.0
33440,Giraldo,5306.0,7848672.0,2017.0
33441,Giraldo,5306.0,7755645.0,2018.0
33442,Giraldo,5306.0,62013.0,2019.0
